period,hcr_type,strategy,change_par,change_type,direction,B_cons,Binit,chng_time2,discount_rate,error_rho,error_cv,error_rep,metric,value
post,slope,ACA,r,grad,increase,1.2,400,50,0.01,NA,NA,NA,propl_UMSY_true,0.0392156862745098
post,slope,ACA,r,grad,increase,1.2,400,50,0.01,NA,NA,NA,propl_UMSY_fixed,0
tot,slope,SQ,r,grad,increase,1.2,400,50,0.01,NA,NA,NA,Bmn,763.5573922096727
tot,slope,SQ,r,grad,increase,1.2,400,50,0.01,NA,NA,NA,Bcv,0.20482479661481728
tot,slope,SQ,r,grad,increase,1.2,400,50,0.01,NA,NA,NA,Hcm,2348.0575109603606
tot,slope,SQ,r,grad,increase,1.2,400,50,0.01,NA,NA,NA,Hcv,0.2347828814487119
tot,slope,SQ,r,grad,increase,1.2,400,50,0.01,NA,NA,NA,Hrmn,0.030706092571166747
tot,slope,SQ,r,grad,increase,1.2,400,50,0.01,NA,NA,NA,Rcm,1386.671513887891
tot,slope,SQ,r,grad,increase,1.2,400,50,0.01,NA,NA,NA,Rcv,0.1701309424581391
tot,slope,SQ,r,grad,increase,1.2,400,50,0.01,NA,NA,NA,N_neg,0
tot,slope,SQ,r,grad,increase,1.2,400,50,0.01,NA,NA,NA,propl_Bcons_true,0.2
tot,slope,SQ,r,grad,increase,1.2,400,50,0.01,NA,NA,NA,propl_Bcons_fixed,0.2
tot,slope,SQ,r,grad,increase,1.2,400,50,0.01,NA,NA,NA,propl_BMSY_true,0.12
tot,slope,SQ,r,grad,increase,1.2,400,50,0.01,NA,NA,NA,propl_BMSY_fixed,0.12
tot,slope,SQ,r,grad,increase,1.2,400,50,0.01,NA,NA,NA,propl_0.2BMSY_true,0
tot,slope,SQ,r,grad,increase,1.2,400,50,0.01,NA,NA,NA,propl_0.2BMSY_fixed,0
tot,slope,SQ,r,grad,increase,1.2,400,50,0.01,NA,NA,NA,propl_UMSY_true,0.99
tot,slope,SQ,r,grad,increase,1.2,400,50,0.01,NA,NA,NA,propl_UMSY_fixed,0.12
pre,slope,SQ,r,grad,increase,1.2,400,50,0.01,NA,NA,NA,Bmn,648.8353687019555
pre,slope,SQ,r,grad,increase,1.2,400,50,0.01,NA,NA,NA,Bcv,0.23924122202141906
pre,slope,SQ,r,grad,increase,1.2,400,50,0.01,NA,NA,NA,Hcm,955.9879475287045
pre,slope,SQ,r,grad,increase,1.2,400,50,0.01,NA,NA,NA,Hcv,0.28589632078598143
pre,slope,SQ,r,grad,increase,1.2,400,50,0.01,NA,NA,NA,Hrmn,0.03013998483911581
pre,slope,SQ,r,grad,increase,1.2,400,50,0.01,NA,NA,NA,Rcm,722.2231994579569
pre,slope,SQ,r,grad,increase,1.2,400,50,0.01,NA,NA,NA,Rcv,0.1692308872364436
pre,slope,SQ,r,grad,increase,1.2,400,50,0.01,NA,NA,NA,N_neg,0
pre,slope,SQ,r,grad,increase,1.2,400,50,0.01,NA,NA,NA,propl_Bcons_true,0.40816326530612246
pre,slope,SQ,r,grad,increase,1.2,400,50,0.01,NA,NA,NA,propl_Bcons_fixed,0.40816326530612246
pre,slope,SQ,r,grad,increase,1.2,400,50,0.01,NA,NA,NA,propl_BMSY_true,0.24489795918367346
pre,slope,SQ,r,grad,increase,1.2,400,50,0.01,NA,NA,NA,propl_BMSY_fixed,0.24489795918367346
pre,slope,SQ,r,grad,increase,1.2,400,50,0.01,NA,NA,NA,propl_0.2BMSY_true,0
pre,slope,SQ,r,grad,increase,1.2,400,50,0.01,NA,NA,NA,propl_0.2BMSY_fixed,0
pre,slope,SQ,r,grad,increase,1.2,400,50,0.01,NA,NA,NA,propl_UMSY_true,0.9795918367346939
pre,slope,SQ,r,grad,increase,1.2,400,50,0.01,NA,NA,NA,propl_UMSY_fixed,0.24489795918367346
post,slope,SQ,r,grad,increase,1.2,400,50,0.01,NA,NA,NA,Bmn,873.7805128347342
post,slope,SQ,r,grad,increase,1.2,400,50,0.01,NA,NA,NA,Bcv,0.003219734906179516
post,slope,SQ,r,grad,increase,1.2,400,50,0.01,NA,NA,NA,Hcm,1392.0695634316562
post,slope,SQ,r,grad,increase,1.2,400,50,0.01,NA,NA,NA,Hcv,0.004047167264536949
post,slope,SQ,r,grad,increase,1.2,400,50,0.01,NA,NA,NA,Hrmn,0.03125
post,slope,SQ,r,grad,increase,1.2,400,50,0.01,NA,NA,NA,Rcm,664.4483144299342
post,slope,SQ,r,grad,increase,1.2,400,50,0.01,NA,NA,NA,Rcv,0.14531259934349644
post,slope,SQ,r,grad,increase,1.2,400,50,0.01,NA,NA,NA,N_neg,0
post,slope,SQ,r,grad,increase,1.2,400,50,0.01,NA,NA,NA,propl_Bcons_true,0
post,slope,SQ,r,grad,increase,1.2,400,50,0.01,NA,NA,NA,propl_Bcons_fixed,0
post,slope,SQ,r,grad,increase,1.2,400,50,0.01,NA,NA,NA,propl_BMSY_true,0
post,slope,SQ,r,grad,increase,1.2,400,50,0.01,NA,NA,NA,propl_BMSY_fixed,0
post,slope,SQ,r,grad,increase,1.2,400,50,0.01,NA,NA,NA,propl_0.2BMSY_true,0
post,slope,SQ,r,grad,increase,1.2,400,50,0.01,NA,NA,NA,propl_0.2BMSY_fixed,0
post,slope,SQ,r,grad,increase,1.2,400,50,0.01,NA,NA,NA,propl_UMSY_true,1
post,slope,SQ,r,grad,increase,1.2,400,50,0.01,NA,NA,NA,propl_UMSY_fixed,0
tot,slope,GCA,r,grad,increase,1.2,300,50,0.01,NA,NA,NA,Bmn,475.5262265675479
tot,slope,GCA,r,grad,increase,1.2,300,50,0.01,NA,NA,NA,Bcv,0.10639643981916962
tot,slope,GCA,r,grad,increase,1.2,300,50,0.01,NA,NA,NA,Hcm,4799.13501954512
tot,slope,GCA,r,grad,increase,1.2,300,50,0.01,NA,NA,NA,Hcv,0.40498986429169637
tot,slope,GCA,r,grad,increase,1.2,300,50,0.01,NA,NA,NA,Hrmn,0.09775615326638028
tot,slope,GCA,r,grad,increase,1.2,300,50,0.01,NA,NA,NA,Rcm,2693.4886601781895
tot,slope,GCA,r,grad,increase,1.2,300,50,0.01,NA,NA,NA,Rcv,0.32230700817285757
tot,slope,GCA,r,grad,increase,1.2,300,50,0.01,NA,NA,NA,N_neg,0
tot,slope,GCA,r,grad,increase,1.2,300,50,0.01,NA,NA,NA,propl_Bcons_true,1
tot,slope,GCA,r,grad,increase,1.2,300,50,0.01,NA,NA,NA,propl_Bcons_fixed,1
tot,slope,GCA,r,grad,increase,1.2,300,50,0.01,NA,NA,NA,propl_BMSY_true,1
tot,slope,GCA,r,grad,increase,1.2,300,50,0.01,NA,NA,NA,propl_BMSY_fixed,1
tot,slope,GCA,r,grad,increase,1.2,300,50,0.01,NA,NA,NA,propl_0.2BMSY_true,0
tot,slope,GCA,r,grad,increase,1.2,300,50,0.01,NA,NA,NA,propl_0.2BMSY_fixed,0
tot,slope,GCA,r,grad,increase,1.2,300,50,0.01,NA,NA,NA,propl_UMSY_true,0.99
tot,slope,GCA,r,grad,increase,1.2,300,50,0.01,NA,NA,NA,propl_UMSY_fixed,0.08
pre,slope,GCA,r,grad,increase,1.2,300,50,0.01,NA,NA,NA,Bmn,450.05549927323364
pre,slope,GCA,r,grad,increase,1.2,300,50,0.01,NA,NA,NA,Bcv,0.14019377339605096
pre,slope,GCA,r,grad,increase,1.2,300,50,0.01,NA,NA,NA,Hcm,1612.6293063661083
pre,slope,GCA,r,grad,increase,1.2,300,50,0.01,NA,NA,NA,Hcv,0.5468403392637241
pre,slope,GCA,r,grad,increase,1.2,300,50,0.01,NA,NA,NA,Hrmn,0.06944021287603536
pre,slope,GCA,r,grad,increase,1.2,300,50,0.01,NA,NA,NA,Rcm,1172.058294596333
pre,slope,GCA,r,grad,increase,1.2,300,50,0.01,NA,NA,NA,Rcv,0.45224952746698666
pre,slope,GCA,r,grad,increase,1.2,300,50,0.01,NA,NA,NA,N_neg,0
pre,slope,GCA,r,grad,increase,1.2,300,50,0.01,NA,NA,NA,propl_Bcons_true,1
pre,slope,GCA,r,grad,increase,1.2,300,50,0.01,NA,NA,NA,propl_Bcons_fixed,1
pre,slope,GCA,r,grad,increase,1.2,300,50,0.01,NA,NA,NA,propl_BMSY_true,1
pre,slope,GCA,r,grad,increase,1.2,300,50,0.01,NA,NA,NA,propl_BMSY_fixed,1
pre,slope,GCA,r,grad,increase,1.2,300,50,0.01,NA,NA,NA,propl_0.2BMSY_true,0
pre,slope,GCA,r,grad,increase,1.2,300,50,0.01,NA,NA,NA,propl_0.2BMSY_fixed,0
pre,slope,GCA,r,grad,increase,1.2,300,50,0.01,NA,NA,NA,propl_UMSY_true,0.9795918367346939
pre,slope,GCA,r,grad,increase,1.2,300,50,0.01,NA,NA,NA,propl_UMSY_fixed,0.16326530612244897
post,slope,GCA,r,grad,increase,1.2,300,50,0.01,NA,NA,NA,Bmn,499.99810181110473
post,slope,GCA,r,grad,increase,1.2,300,50,0.01,NA,NA,NA,Bcv,1.0391387186752938e-5
post,slope,GCA,r,grad,increase,1.2,300,50,0.01,NA,NA,NA,Hcm,3186.5057131790113
post,slope,GCA,r,grad,increase,1.2,300,50,0.01,NA,NA,NA,Hcv,0.0021662297060585332
post,slope,GCA,r,grad,increase,1.2,300,50,0.01,NA,NA,NA,Hrmn,0.1249616646218097
post,slope,GCA,r,grad,increase,1.2,300,50,0.01,NA,NA,NA,Rcm,1521.4303655818567
post,slope,GCA,r,grad,increase,1.2,300,50,0.01,NA,NA,NA,Rcv,0.14768920287036616
post,slope,GCA,r,grad,increase,1.2,300,50,0.01,NA,NA,NA,N_neg,0
post,slope,GCA,r,grad,increase,1.2,300,50,0.01,NA,NA,NA,propl_Bcons_true,1
post,slope,GCA,r,grad,increase,1.2,300,50,0.01,NA,NA,NA,propl_Bcons_fixed,1
post,slope,GCA,r,grad,increase,1.2,300,50,0.01,NA,NA,NA,propl_BMSY_true,1
post,slope,GCA,r,grad,increase,1.2,300,50,0.01,NA,NA,NA,propl_BMSY_fixed,1
post,slope,GCA,r,grad,increase,1.2,300,50,0.01,NA,NA,NA,propl_0.2BMSY_true,0
post,slope,GCA,r,grad,increase,1.2,300,50,0.01,NA,NA,NA,propl_0.2BMSY_fixed,0
post,slope,GCA,r,grad,increase,1.2,300,50,0.01,NA,NA,NA,propl_UMSY_true,1
post,slope,GCA,r,grad,increase,1.2,300,50,0.01,NA,NA,NA,propl_UMSY_fixed,0
tot,slope,ACA,r,grad,increase,1.2,300,50,0.01,NA,NA,NA,Bmn,579.3297629159013
tot,slope,ACA,r,grad,increase,1.2,300,50,0.01,NA,NA,NA,Bcv,0.25529650961433087
tot,slope,ACA,r,grad,increase,1.2,300,50,0.01,NA,NA,NA,Hcm,4250.081430930389
tot,slope,ACA,r,grad,increase,1.2,300,50,0.01,NA,NA,NA,Hcv,0.6235316862006294
tot,slope,ACA,r,grad,increase,1.2,300,50,0.01,NA,NA,NA,Hrmn,0.07574997152875516
tot,slope,ACA,r,grad,increase,1.2,300,50,0.01,NA,NA,NA,Rcm,2272.3637287186502
tot,slope,ACA,r,grad,increase,1.2,300,50,0.01,NA,NA,NA,Rcv,0.5299481853351411
tot,slope,ACA,r,grad,increase,1.2,300,50,0.01,NA,NA,NA,N_neg,0
tot,slope,ACA,r,grad,increase,1.2,300,50,0.01,NA,NA,NA,propl_Bcons_true,0.66
tot,slope,ACA,r,grad,increase,1.2,300,50,0.01,NA,NA,NA,propl_Bcons_fixed,0.66
tot,slope,ACA,r,grad,increase,1.2,300,50,0.01,NA,NA,NA,propl_BMSY_true,0.16
tot,slope,ACA,r,grad,increase,1.2,300,50,0.01,NA,NA,NA,propl_BMSY_fixed,0.16
tot,slope,ACA,r,grad,increase,1.2,300,50,0.01,NA,NA,NA,propl_0.2BMSY_true,0
tot,slope,ACA,r,grad,increase,1.2,300,50,0.01,NA,NA,NA,propl_0.2BMSY_fixed,0
tot,slope,ACA,r,grad,increase,1.2,300,50,0.01,NA,NA,NA,propl_UMSY_true,0.5
tot,slope,ACA,r,grad,increase,1.2,300,50,0.01,NA,NA,NA,propl_UMSY_fixed,0.16
pre,slope,ACA,r,grad,increase,1.2,300,50,0.01,NA,NA,NA,Bmn,610.96031815539
pre,slope,ACA,r,grad,increase,1.2,300,50,0.01,NA,NA,NA,Bcv,0.3056723028390462
pre,slope,ACA,r,grad,increase,1.2,300,50,0.01,NA,NA,NA,Hcm,867.0346099779093
pre,slope,ACA,r,grad,increase,1.2,300,50,0.01,NA,NA,NA,Hcv,0.4128309901607308
pre,slope,ACA,r,grad,increase,1.2,300,50,0.01,NA,NA,NA,Hrmn,0.02831626842603095
pre,slope,ACA,r,grad,increase,1.2,300,50,0.01,NA,NA,NA,Rcm,643.2902299553083
pre,slope,ACA,r,grad,increase,1.2,300,50,0.01,NA,NA,NA,Rcv,0.3158794589645557
pre,slope,ACA,r,grad,increase,1.2,300,50,0.01,NA,NA,NA,N_neg,0
pre,slope,ACA,r,grad,increase,1.2,300,50,0.01,NA,NA,NA,propl_Bcons_true,0.46938775510204084
pre,slope,ACA,r,grad,increase,1.2,300,50,0.01,NA,NA,NA,propl_Bcons_fixed,0.46938775510204084
pre,slope,ACA,r,grad,increase,1.2,300,50,0.01,NA,NA,NA,propl_BMSY_true,0.32653061224489793
pre,slope,ACA,r,grad,increase,1.2,300,50,0.01,NA,NA,NA,propl_BMSY_fixed,0.32653061224489793
pre,slope,ACA,r,grad,increase,1.2,300,50,0.01,NA,NA,NA,propl_0.2BMSY_true,0
pre,slope,ACA,r,grad,increase,1.2,300,50,0.01,NA,NA,NA,propl_0.2BMSY_fixed,0
pre,slope,ACA,r,grad,increase,1.2,300,50,0.01,NA,NA,NA,propl_UMSY_true,0.9795918367346939
pre,slope,ACA,r,grad,increase,1.2,300,50,0.01,NA,NA,NA,propl_UMSY_fixed,0.32653061224489793
post,slope,ACA,r,grad,increase,1.2,300,50,0.01,NA,NA,NA,Bmn,548.9396216073729
post,slope,ACA,r,grad,increase,1.2,300,50,0.01,NA,NA,NA,Bcv,0.16199231016916973
post,slope,ACA,r,grad,increase,1.2,300,50,0.01,NA,NA,NA,Hcm,3383.0468209524797
post,slope,ACA,r,grad,increase,1.2,300,50,0.01,NA,NA,NA,Hcv,0.18880481968173776
post,slope,ACA,r,grad,increase,1.2,300,50,0.01,NA,NA,NA,Hrmn,0.1213235294117647
post,slope,ACA,r,grad,increase,1.2,300,50,0.01,NA,NA,NA,Rcm,1629.073498763342
post,slope,ACA,r,grad,increase,1.2,300,50,0.01,NA,NA,NA,Rcv,0.30305465006483673
post,slope,ACA,r,grad,increase,1.2,300,50,0.01,NA,NA,NA,N_neg,0
post,slope,ACA,r,grad,increase,1.2,300,50,0.01,NA,NA,NA,propl_Bcons_true,0.8431372549019608
post,slope,ACA,r,grad,increase,1.2,300,50,0.01,NA,NA,NA,propl_Bcons_fixed,0.8431372549019608
post,slope,ACA,r,grad,increase,1.2,300,50,0.01,NA,NA,NA,propl_BMSY_true,0
post,slope,ACA,r,grad,increase,1.2,300,50,0.01,NA,NA,NA,propl_BMSY_fixed,0
post,slope,ACA,r,grad,increase,1.2,300,50,0.01,NA,NA,NA,propl_0.2BMSY_true,0
post,slope,ACA,r,grad,increase,1.2,300,50,0.01,NA,NA,NA,propl_0.2BMSY_fixed,0
post,slope,ACA,r,grad,increase,1.2,300,50,0.01,NA,NA,NA,propl_UMSY_true,0.0392156862745098
post,slope,ACA,r,grad,increase,1.2,300,50,0.01,NA,NA,NA,propl_UMSY_fixed,0
tot,slope,SQ,r,grad,increase,1.2,300,50,0.01,NA,NA,NA,Bmn,744.9703743362375
tot,slope,SQ,r,grad,increase,1.2,300,50,0.01,NA,NA,NA,Bcv,0.24876015244103628
tot,slope,SQ,r,grad,increase,1.2,300,50,0.01,NA,NA,NA,Hcm,2258.991981090792
tot,slope,SQ,r,grad,increase,1.2,300,50,0.01,NA,NA,NA,Hcv,0.3103022185513018
tot,slope,SQ,r,grad,increase,1.2,300,50,0.01,NA,NA,NA,Hrmn,0.029812471528755165
tot,slope,SQ,r,grad,increase,1.2,300,50,0.01,NA,NA,NA,Rcm,1307.6728706244073
tot,slope,SQ,r,grad,increase,1.2,300,50,0.01,NA,NA,NA,Rcv,0.24359818429540417
tot,slope,SQ,r,grad,increase,1.2,300,50,0.01,NA,NA,NA,N_neg,0
tot,slope,SQ,r,grad,increase,1.2,300,50,0.01,NA,NA,NA,propl_Bcons_true,0.23
tot,slope,SQ,r,grad,increase,1.2,300,50,0.01,NA,NA,NA,propl_Bcons_fixed,0.23
tot,slope,SQ,r,grad,increase,1.2,300,50,0.01,NA,NA,NA,propl_BMSY_true,0.16
tot,slope,SQ,r,grad,increase,1.2,300,50,0.01,NA,NA,NA,propl_BMSY_fixed,0.16
tot,slope,SQ,r,grad,increase,1.2,300,50,0.01,NA,NA,NA,propl_0.2BMSY_true,0
tot,slope,SQ,r,grad,increase,1.2,300,50,0.01,NA,NA,NA,propl_0.2BMSY_fixed,0
tot,slope,SQ,r,grad,increase,1.2,300,50,0.01,NA,NA,NA,propl_UMSY_true,0.99
tot,slope,SQ,r,grad,increase,1.2,300,50,0.01,NA,NA,NA,propl_UMSY_fixed,0.16
pre,slope,SQ,r,grad,increase,1.2,300,50,0.01,NA,NA,NA,Bmn,610.96031815539
pre,slope,SQ,r,grad,increase,1.2,300,50,0.01,NA,NA,NA,Bcv,0.3056723028390462
pre,slope,SQ,r,grad,increase,1.2,300,50,0.01,NA,NA,NA,Hcm,867.0346099779093
pre,slope,SQ,r,grad,increase,1.2,300,50,0.01,NA,NA,NA,Hcv,0.4128309901607308
pre,slope,SQ,r,grad,increase,1.2,300,50,0.01,NA,NA,NA,Hrmn,0.02831626842603095
pre,slope,SQ,r,grad,increase,1.2,300,50,0.01,NA,NA,NA,Rcm,643.2902299553083
pre,slope,SQ,r,grad,increase,1.2,300,50,0.01,NA,NA,NA,Rcv,0.3158794589645557
pre,slope,SQ,r,grad,increase,1.2,300,50,0.01,NA,NA,NA,N_neg,0
pre,slope,SQ,r,grad,increase,1.2,300,50,0.01,NA,NA,NA,propl_Bcons_true,0.46938775510204084
pre,slope,SQ,r,grad,increase,1.2,300,50,0.01,NA,NA,NA,propl_Bcons_fixed,0.46938775510204084
pre,slope,SQ,r,grad,increase,1.2,300,50,0.01,NA,NA,NA,propl_BMSY_true,0.32653061224489793
pre,slope,SQ,r,grad,increase,1.2,300,50,0.01,NA,NA,NA,propl_BMSY_fixed,0.32653061224489793
pre,slope,SQ,r,grad,increase,1.2,300,50,0.01,NA,NA,NA,propl_0.2BMSY_true,0
pre,slope,SQ,r,grad,increase,1.2,300,50,0.01,NA,NA,NA,propl_0.2BMSY_fixed,0
pre,slope,SQ,r,grad,increase,1.2,300,50,0.01,NA,NA,NA,propl_UMSY_true,0.9795918367346939
pre,slope,SQ,r,grad,increase,1.2,300,50,0.01,NA,NA,NA,propl_UMSY_fixed,0.32653061224489793
post,slope,SQ,r,grad,increase,1.2,300,50,0.01,NA,NA,NA,Bmn,873.7251341962674
post,slope,SQ,r,grad,increase,1.2,300,50,0.01,NA,NA,NA,Bcv,0.0033655017328279415
post,slope,SQ,r,grad,increase,1.2,300,50,0.01,NA,NA,NA,Hcm,1391.9573711128826
post,slope,SQ,r,grad,increase,1.2,300,50,0.01,NA,NA,NA,Hcv,0.004232029588213383
post,slope,SQ,r,grad,increase,1.2,300,50,0.01,NA,NA,NA,Hrmn,0.03125
post,slope,SQ,r,grad,increase,1.2,300,50,0.01,NA,NA,NA,Rcm,664.382640669099
post,slope,SQ,r,grad,increase,1.2,300,50,0.01,NA,NA,NA,Rcv,0.14517678246888255
post,slope,SQ,r,grad,increase,1.2,300,50,0.01,NA,NA,NA,N_neg,0
post,slope,SQ,r,grad,increase,1.2,300,50,0.01,NA,NA,NA,propl_Bcons_true,0
post,slope,SQ,r,grad,increase,1.2,300,50,0.01,NA,NA,NA,propl_Bcons_fixed,0
post,slope,SQ,r,grad,increase,1.2,300,50,0.01,NA,NA,NA,propl_BMSY_true,0
post,slope,SQ,r,grad,increase,1.2,300,50,0.01,NA,NA,NA,propl_BMSY_fixed,0
post,slope,SQ,r,grad,increase,1.2,300,50,0.01,NA,NA,NA,propl_0.2BMSY_true,0
post,slope,SQ,r,grad,increase,1.2,300,50,0.01,NA,NA,NA,propl_0.2BMSY_fixed,0
post,slope,SQ,r,grad,increase,1.2,300,50,0.01,NA,NA,NA,propl_UMSY_true,1
post,slope,SQ,r,grad,increase,1.2,300,50,0.01,NA,NA,NA,propl_UMSY_fixed,0
tot,slope,GCA,r,grad,increase,1.2,200,50,0.01,NA,NA,NA,Bmn,457.30066949780485
tot,slope,GCA,r,grad,increase,1.2,200,50,0.01,NA,NA,NA,Bcv,0.18091851023308522
tot,slope,GCA,r,grad,increase,1.2,200,50,0.01,NA,NA,NA,Hcm,4647.919723106426
tot,slope,GCA,r,grad,increase,1.2,200,50,0.01,NA,NA,NA,Hcv,0.4639349574415006
tot,slope,GCA,r,grad,increase,1.2,200,50,0.01,NA,NA,NA,Hrmn,0.09544278474426658
tot,slope,GCA,r,grad,increase,1.2,200,50,0.01,NA,NA,NA,Rcm,2564.0226251176086
tot,slope,GCA,r,grad,increase,1.2,200,50,0.01,NA,NA,NA,Rcv,0.4020051202741635
tot,slope,GCA,r,grad,increase,1.2,200,50,0.01,NA,NA,NA,N_neg,0
tot,slope,GCA,r,grad,increase,1.2,200,50,0.01,NA,NA,NA,propl_Bcons_true,1
tot,slope,GCA,r,grad,increase,1.2,200,50,0.01,NA,NA,NA,propl_Bcons_fixed,1
tot,slope,GCA,r,grad,increase,1.2,200,50,0.01,NA,NA,NA,propl_BMSY_true,1
tot,slope,GCA,r,grad,increase,1.2,200,50,0.01,NA,NA,NA,propl_BMSY_fixed,1
tot,slope,GCA,r,grad,increase,1.2,200,50,0.01,NA,NA,NA,propl_0.2BMSY_true,0
tot,slope,GCA,r,grad,increase,1.2,200,50,0.01,NA,NA,NA,propl_0.2BMSY_fixed,0
tot,slope,GCA,r,grad,increase,1.2,200,50,0.01,NA,NA,NA,propl_UMSY_true,0.99
tot,slope,GCA,r,grad,increase,1.2,200,50,0.01,NA,NA,NA,propl_UMSY_fixed,0.12
pre,slope,GCA,r,grad,increase,1.2,200,50,0.01,NA,NA,NA,Bmn,412.86321324925706
pre,slope,GCA,r,grad,increase,1.2,200,50,0.01,NA,NA,NA,Bcv,0.2442020944603265
pre,slope,GCA,r,grad,increase,1.2,200,50,0.01,NA,NA,NA,Hcm,1461.4660054263534
pre,slope,GCA,r,grad,increase,1.2,200,50,0.01,NA,NA,NA,Hcv,0.6737983830534153
pre,slope,GCA,r,grad,increase,1.2,200,50,0.01,NA,NA,NA,Hrmn,0.06472023175999934
pre,slope,GCA,r,grad,increase,1.2,200,50,0.01,NA,NA,NA,Rcm,1042.623009547153
pre,slope,GCA,r,grad,increase,1.2,200,50,0.01,NA,NA,NA,Rcv,0.596006937105268
pre,slope,GCA,r,grad,increase,1.2,200,50,0.01,NA,NA,NA,N_neg,0
pre,slope,GCA,r,grad,increase,1.2,200,50,0.01,NA,NA,NA,propl_Bcons_true,1
pre,slope,GCA,r,grad,increase,1.2,200,50,0.01,NA,NA,NA,propl_Bcons_fixed,1
pre,slope,GCA,r,grad,increase,1.2,200,50,0.01,NA,NA,NA,propl_BMSY_true,1
pre,slope,GCA,r,grad,increase,1.2,200,50,0.01,NA,NA,NA,propl_BMSY_fixed,1
pre,slope,GCA,r,grad,increase,1.2,200,50,0.01,NA,NA,NA,propl_0.2BMSY_true,0
pre,slope,GCA,r,grad,increase,1.2,200,50,0.01,NA,NA,NA,propl_0.2BMSY_fixed,0
pre,slope,GCA,r,grad,increase,1.2,200,50,0.01,NA,NA,NA,propl_UMSY_true,0.9795918367346939
pre,slope,GCA,r,grad,increase,1.2,200,50,0.01,NA,NA,NA,propl_UMSY_fixed,0.24489795918367346
post,slope,GCA,r,grad,increase,1.2,200,50,0.01,NA,NA,NA,Bmn,499.9954804032723
post,slope,GCA,r,grad,increase,1.2,200,50,0.01,NA,NA,NA,Bcv,2.4741521522294736e-5
post,slope,GCA,r,grad,increase,1.2,200,50,0.01,NA,NA,NA,Hcm,3186.4537176800727
post,slope,GCA,r,grad,increase,1.2,200,50,0.01,NA,NA,NA,Hcv,0.0021974236769122324
post,slope,GCA,r,grad,increase,1.2,200,50,0.01,NA,NA,NA,Hrmn,0.1249605317291508
post,slope,GCA,r,grad,increase,1.2,200,50,0.01,NA,NA,NA,Rcm,1521.3996155704556
post,slope,GCA,r,grad,increase,1.2,200,50,0.01,NA,NA,NA,Rcv,0.14765947044481564
post,slope,GCA,r,grad,increase,1.2,200,50,0.01,NA,NA,NA,N_neg,0
post,slope,GCA,r,grad,increase,1.2,200,50,0.01,NA,NA,NA,propl_Bcons_true,1
post,slope,GCA,r,grad,increase,1.2,200,50,0.01,NA,NA,NA,propl_Bcons_fixed,1
post,slope,GCA,r,grad,increase,1.2,200,50,0.01,NA,NA,NA,propl_BMSY_true,1
post,slope,GCA,r,grad,increase,1.2,200,50,0.01,NA,NA,NA,propl_BMSY_fixed,1
post,slope,GCA,r,grad,increase,1.2,200,50,0.01,NA,NA,NA,propl_0.2BMSY_true,0
post,slope,GCA,r,grad,increase,1.2,200,50,0.01,NA,NA,NA,propl_0.2BMSY_fixed,0
post,slope,GCA,r,grad,increase,1.2,200,50,0.01,NA,NA,NA,propl_UMSY_true,1
post,slope,GCA,r,grad,increase,1.2,200,50,0.01,NA,NA,NA,propl_UMSY_fixed,0
tot,slope,ACA,r,grad,increase,1.2,200,50,0.01,NA,NA,NA,Bmn,554.5136449653381
tot,slope,ACA,r,grad,increase,1.2,200,50,0.01,NA,NA,NA,Bcv,0.30266274844729674
tot,slope,ACA,r,grad,increase,1.2,200,50,0.01,NA,NA,NA,Hcm,4143.275368825196
tot,slope,ACA,r,grad,increase,1.2,200,50,0.01,NA,NA,NA,Hcv,0.6691383042078092
tot,slope,ACA,r,grad,increase,1.2,200,50,0.01,NA,NA,NA,Hrmn,0.07443688897133484
tot,slope,ACA,r,grad,increase,1.2,200,50,0.01,NA,NA,NA,Rcm,2180.2466668492366
tot,slope,ACA,r,grad,increase,1.2,200,50,0.01,NA,NA,NA,Rcv,0.5984229074393738
tot,slope,ACA,r,grad,increase,1.2,200,50,0.01,NA,NA,NA,N_neg,0
tot,slope,ACA,r,grad,increase,1.2,200,50,0.01,NA,NA,NA,propl_Bcons_true,0.68
tot,slope,ACA,r,grad,increase,1.2,200,50,0.01,NA,NA,NA,propl_Bcons_fixed,0.68
tot,slope,ACA,r,grad,increase,1.2,200,50,0.01,NA,NA,NA,propl_BMSY_true,0.2
tot,slope,ACA,r,grad,increase,1.2,200,50,0.01,NA,NA,NA,propl_BMSY_fixed,0.2
tot,slope,ACA,r,grad,increase,1.2,200,50,0.01,NA,NA,NA,propl_0.2BMSY_true,0
tot,slope,ACA,r,grad,increase,1.2,200,50,0.01,NA,NA,NA,propl_0.2BMSY_fixed,0
tot,slope,ACA,r,grad,increase,1.2,200,50,0.01,NA,NA,NA,propl_UMSY_true,0.5
tot,slope,ACA,r,grad,increase,1.2,200,50,0.01,NA,NA,NA,propl_UMSY_fixed,0.2
pre,slope,ACA,r,grad,increase,1.2,200,50,0.01,NA,NA,NA,Bmn,560.4142694470154
pre,slope,ACA,r,grad,increase,1.2,200,50,0.01,NA,NA,NA,Bcv,0.3983109158537755
pre,slope,ACA,r,grad,increase,1.2,200,50,0.01,NA,NA,NA,Hcm,760.7762658926267
pre,slope,ACA,r,grad,increase,1.2,200,50,0.01,NA,NA,NA,Hcv,0.5717666377093709
pre,slope,ACA,r,grad,increase,1.2,200,50,0.01,NA,NA,NA,Hrmn,0.025636508104764963
