period,hcr_type,strategy,change_par,change_type,direction,B_cons,Binit,chng_time2,discount_rate,error_rho,error_cv,error_rep,metric,value
post,slope,SQ,r,step,decrease,1.2,500,50,0.01,NA,NA,NA,propl_Bcons_fixed,1
post,slope,SQ,r,step,decrease,1.2,500,50,0.01,NA,NA,NA,propl_BMSY_true,0.9607843137254902
post,slope,SQ,r,step,decrease,1.2,500,50,0.01,NA,NA,NA,propl_BMSY_fixed,0.9607843137254902
post,slope,SQ,r,step,decrease,1.2,500,50,0.01,NA,NA,NA,propl_0.2BMSY_true,0
post,slope,SQ,r,step,decrease,1.2,500,50,0.01,NA,NA,NA,propl_0.2BMSY_fixed,0
post,slope,SQ,r,step,decrease,1.2,500,50,0.01,NA,NA,NA,propl_UMSY_true,0
post,slope,SQ,r,step,decrease,1.2,500,50,0.01,NA,NA,NA,propl_UMSY_fixed,0.9411764705882353
tot,slope,GCA,r,step,decrease,1.2,500,30,0.01,NA,NA,NA,Bmn,608.0455339822055
tot,slope,GCA,r,step,decrease,1.2,500,30,0.01,NA,NA,NA,Bcv,0.14048611889329737
tot,slope,GCA,r,step,decrease,1.2,500,30,0.01,NA,NA,NA,Hcm,2738.9826890060776
tot,slope,GCA,r,step,decrease,1.2,500,30,0.01,NA,NA,NA,Hcv,0.5196887953116803
tot,slope,GCA,r,step,decrease,1.2,500,30,0.01,NA,NA,NA,Hrmn,0.04625
tot,slope,GCA,r,step,decrease,1.2,500,30,0.01,NA,NA,NA,Rcm,1957.5277588360545
tot,slope,GCA,r,step,decrease,1.2,500,30,0.01,NA,NA,NA,Rcv,0.8154571384870941
tot,slope,GCA,r,step,decrease,1.2,500,30,0.01,NA,NA,NA,N_neg,0
tot,slope,GCA,r,step,decrease,1.2,500,30,0.01,NA,NA,NA,propl_Bcons_true,0.58
tot,slope,GCA,r,step,decrease,1.2,500,30,0.01,NA,NA,NA,propl_Bcons_fixed,0.58
tot,slope,GCA,r,step,decrease,1.2,500,30,0.01,NA,NA,NA,propl_BMSY_true,0
tot,slope,GCA,r,step,decrease,1.2,500,30,0.01,NA,NA,NA,propl_BMSY_fixed,0
tot,slope,GCA,r,step,decrease,1.2,500,30,0.01,NA,NA,NA,propl_0.2BMSY_true,0
tot,slope,GCA,r,step,decrease,1.2,500,30,0.01,NA,NA,NA,propl_0.2BMSY_fixed,0
tot,slope,GCA,r,step,decrease,1.2,500,30,0.01,NA,NA,NA,propl_UMSY_true,0.28
tot,slope,GCA,r,step,decrease,1.2,500,30,0.01,NA,NA,NA,propl_UMSY_fixed,0.98
pre,slope,GCA,r,step,decrease,1.2,500,30,0.01,NA,NA,NA,Bmn,614.8874888706583
pre,slope,GCA,r,step,decrease,1.2,500,30,0.01,NA,NA,NA,Bcv,0.1539434256221324
pre,slope,GCA,r,step,decrease,1.2,500,30,0.01,NA,NA,NA,Hcm,1385.1682372182242
pre,slope,GCA,r,step,decrease,1.2,500,30,0.01,NA,NA,NA,Hcv,0.2010962962911557
pre,slope,GCA,r,step,decrease,1.2,500,30,0.01,NA,NA,NA,Hrmn,0.08286266349583829
pre,slope,GCA,r,step,decrease,1.2,500,30,0.01,NA,NA,NA,Rcm,1215.9728181726516
pre,slope,GCA,r,step,decrease,1.2,500,30,0.01,NA,NA,NA,Rcv,0.2799610524933079
pre,slope,GCA,r,step,decrease,1.2,500,30,0.01,NA,NA,NA,N_neg,0
pre,slope,GCA,r,step,decrease,1.2,500,30,0.01,NA,NA,NA,propl_Bcons_true,0.5172413793103449
pre,slope,GCA,r,step,decrease,1.2,500,30,0.01,NA,NA,NA,propl_Bcons_fixed,0.5172413793103449
pre,slope,GCA,r,step,decrease,1.2,500,30,0.01,NA,NA,NA,propl_BMSY_true,0
pre,slope,GCA,r,step,decrease,1.2,500,30,0.01,NA,NA,NA,propl_BMSY_fixed,0
pre,slope,GCA,r,step,decrease,1.2,500,30,0.01,NA,NA,NA,propl_0.2BMSY_true,0
pre,slope,GCA,r,step,decrease,1.2,500,30,0.01,NA,NA,NA,propl_0.2BMSY_fixed,0
pre,slope,GCA,r,step,decrease,1.2,500,30,0.01,NA,NA,NA,propl_UMSY_true,0.9310344827586207
pre,slope,GCA,r,step,decrease,1.2,500,30,0.01,NA,NA,NA,propl_UMSY_fixed,0.9310344827586207
post,slope,GCA,r,step,decrease,1.2,500,30,0.01,NA,NA,NA,Bmn,605.2509326897389
post,slope,GCA,r,step,decrease,1.2,500,30,0.01,NA,NA,NA,Bcv,0.13532531250432636
post,slope,GCA,r,step,decrease,1.2,500,30,0.01,NA,NA,NA,Hcm,1353.8144517878532
post,slope,GCA,r,step,decrease,1.2,500,30,0.01,NA,NA,NA,Hcv,0.14287297489319484
post,slope,GCA,r,step,decrease,1.2,500,30,0.01,NA,NA,NA,Hrmn,0.03129553181155901
post,slope,GCA,r,step,decrease,1.2,500,30,0.01,NA,NA,NA,Rcm,741.5549406634029
post,slope,GCA,r,step,decrease,1.2,500,30,0.01,NA,NA,NA,Rcv,0.35384406601305346
post,slope,GCA,r,step,decrease,1.2,500,30,0.01,NA,NA,NA,N_neg,0
post,slope,GCA,r,step,decrease,1.2,500,30,0.01,NA,NA,NA,propl_Bcons_true,0.6056338028169014
post,slope,GCA,r,step,decrease,1.2,500,30,0.01,NA,NA,NA,propl_Bcons_fixed,0.6056338028169014
post,slope,GCA,r,step,decrease,1.2,500,30,0.01,NA,NA,NA,propl_BMSY_true,0
post,slope,GCA,r,step,decrease,1.2,500,30,0.01,NA,NA,NA,propl_BMSY_fixed,0
post,slope,GCA,r,step,decrease,1.2,500,30,0.01,NA,NA,NA,propl_0.2BMSY_true,0
post,slope,GCA,r,step,decrease,1.2,500,30,0.01,NA,NA,NA,propl_0.2BMSY_fixed,0
post,slope,GCA,r,step,decrease,1.2,500,30,0.01,NA,NA,NA,propl_UMSY_true,0.014084507042253521
post,slope,GCA,r,step,decrease,1.2,500,30,0.01,NA,NA,NA,propl_UMSY_fixed,1
tot,slope,ACA,r,step,decrease,1.2,500,30,0.01,NA,NA,NA,Bmn,500
tot,slope,ACA,r,step,decrease,1.2,500,30,0.01,NA,NA,NA,Bcv,0
tot,slope,ACA,r,step,decrease,1.2,500,30,0.01,NA,NA,NA,Hcm,3015.625
tot,slope,ACA,r,step,decrease,1.2,500,30,0.01,NA,NA,NA,Hcv,0.7225231068058006
tot,slope,ACA,r,step,decrease,1.2,500,30,0.01,NA,NA,NA,Hrmn,0.0603125
tot,slope,ACA,r,step,decrease,1.2,500,30,0.01,NA,NA,NA,Rcm,2225.988629972568
tot,slope,ACA,r,step,decrease,1.2,500,30,0.01,NA,NA,NA,Rcv,0.9541676713677782
tot,slope,ACA,r,step,decrease,1.2,500,30,0.01,NA,NA,NA,N_neg,0
tot,slope,ACA,r,step,decrease,1.2,500,30,0.01,NA,NA,NA,propl_Bcons_true,1
tot,slope,ACA,r,step,decrease,1.2,500,30,0.01,NA,NA,NA,propl_Bcons_fixed,1
tot,slope,ACA,r,step,decrease,1.2,500,30,0.01,NA,NA,NA,propl_BMSY_true,0
tot,slope,ACA,r,step,decrease,1.2,500,30,0.01,NA,NA,NA,propl_BMSY_fixed,0
tot,slope,ACA,r,step,decrease,1.2,500,30,0.01,NA,NA,NA,propl_0.2BMSY_true,0
tot,slope,ACA,r,step,decrease,1.2,500,30,0.01,NA,NA,NA,propl_0.2BMSY_fixed,0
tot,slope,ACA,r,step,decrease,1.2,500,30,0.01,NA,NA,NA,propl_UMSY_true,0
tot,slope,ACA,r,step,decrease,1.2,500,30,0.01,NA,NA,NA,propl_UMSY_fixed,0.69
pre,slope,ACA,r,step,decrease,1.2,500,30,0.01,NA,NA,NA,Bmn,500
pre,slope,ACA,r,step,decrease,1.2,500,30,0.01,NA,NA,NA,Bcv,0
pre,slope,ACA,r,step,decrease,1.2,500,30,0.01,NA,NA,NA,Hcm,1812.5
pre,slope,ACA,r,step,decrease,1.2,500,30,0.01,NA,NA,NA,Hcv,0
pre,slope,ACA,r,step,decrease,1.2,500,30,0.01,NA,NA,NA,Hrmn,0.125
pre,slope,ACA,r,step,decrease,1.2,500,30,0.01,NA,NA,NA,Rcm,1565.4990503714675
pre,slope,ACA,r,step,decrease,1.2,500,30,0.01,NA,NA,NA,Rcv,0.08508693102779656
pre,slope,ACA,r,step,decrease,1.2,500,30,0.01,NA,NA,NA,N_neg,0
pre,slope,ACA,r,step,decrease,1.2,500,30,0.01,NA,NA,NA,propl_Bcons_true,1
pre,slope,ACA,r,step,decrease,1.2,500,30,0.01,NA,NA,NA,propl_Bcons_fixed,1
pre,slope,ACA,r,step,decrease,1.2,500,30,0.01,NA,NA,NA,propl_BMSY_true,0
pre,slope,ACA,r,step,decrease,1.2,500,30,0.01,NA,NA,NA,propl_BMSY_fixed,0
pre,slope,ACA,r,step,decrease,1.2,500,30,0.01,NA,NA,NA,propl_0.2BMSY_true,0
pre,slope,ACA,r,step,decrease,1.2,500,30,0.01,NA,NA,NA,propl_0.2BMSY_fixed,0
pre,slope,ACA,r,step,decrease,1.2,500,30,0.01,NA,NA,NA,propl_UMSY_true,0
pre,slope,ACA,r,step,decrease,1.2,500,30,0.01,NA,NA,NA,propl_UMSY_fixed,0
post,slope,ACA,r,step,decrease,1.2,500,30,0.01,NA,NA,NA,Bmn,500
post,slope,ACA,r,step,decrease,1.2,500,30,0.01,NA,NA,NA,Bcv,0
post,slope,ACA,r,step,decrease,1.2,500,30,0.01,NA,NA,NA,Hcm,1203.125
post,slope,ACA,r,step,decrease,1.2,500,30,0.01,NA,NA,NA,Hcv,0.4609461873261717
post,slope,ACA,r,step,decrease,1.2,500,30,0.01,NA,NA,NA,Hrmn,0.03389084507042254
post,slope,ACA,r,step,decrease,1.2,500,30,0.01,NA,NA,NA,Rcm,660.4895796011007
post,slope,ACA,r,step,decrease,1.2,500,30,0.01,NA,NA,NA,Rcv,0.699786925386599
post,slope,ACA,r,step,decrease,1.2,500,30,0.01,NA,NA,NA,N_neg,0
post,slope,ACA,r,step,decrease,1.2,500,30,0.01,NA,NA,NA,propl_Bcons_true,1
post,slope,ACA,r,step,decrease,1.2,500,30,0.01,NA,NA,NA,propl_Bcons_fixed,1
post,slope,ACA,r,step,decrease,1.2,500,30,0.01,NA,NA,NA,propl_BMSY_true,0
post,slope,ACA,r,step,decrease,1.2,500,30,0.01,NA,NA,NA,propl_BMSY_fixed,0
post,slope,ACA,r,step,decrease,1.2,500,30,0.01,NA,NA,NA,propl_0.2BMSY_true,0
post,slope,ACA,r,step,decrease,1.2,500,30,0.01,NA,NA,NA,propl_0.2BMSY_fixed,0
post,slope,ACA,r,step,decrease,1.2,500,30,0.01,NA,NA,NA,propl_UMSY_true,0
post,slope,ACA,r,step,decrease,1.2,500,30,0.01,NA,NA,NA,propl_UMSY_fixed,0.971830985915493
tot,slope,SQ,r,step,decrease,1.2,500,30,0.01,NA,NA,NA,Bmn,343.0496567186998
tot,slope,SQ,r,step,decrease,1.2,500,30,0.01,NA,NA,NA,Bcv,0.32416557993285156
tot,slope,SQ,r,step,decrease,1.2,500,30,0.01,NA,NA,NA,Hcm,3038.9200619404437
tot,slope,SQ,r,step,decrease,1.2,500,30,0.01,NA,NA,NA,Hcv,0.7544685269489324
tot,slope,SQ,r,step,decrease,1.2,500,30,0.01,NA,NA,NA,Hrmn,0.07673386019585358
tot,slope,SQ,r,step,decrease,1.2,500,30,0.01,NA,NA,NA,Rcm,2283.546905882133
tot,slope,SQ,r,step,decrease,1.2,500,30,0.01,NA,NA,NA,Rcv,0.9507569374975011
tot,slope,SQ,r,step,decrease,1.2,500,30,0.01,NA,NA,NA,N_neg,0
tot,slope,SQ,r,step,decrease,1.2,500,30,0.01,NA,NA,NA,propl_Bcons_true,1
tot,slope,SQ,r,step,decrease,1.2,500,30,0.01,NA,NA,NA,propl_Bcons_fixed,1
tot,slope,SQ,r,step,decrease,1.2,500,30,0.01,NA,NA,NA,propl_BMSY_true,0.69
tot,slope,SQ,r,step,decrease,1.2,500,30,0.01,NA,NA,NA,propl_BMSY_fixed,0.69
tot,slope,SQ,r,step,decrease,1.2,500,30,0.01,NA,NA,NA,propl_0.2BMSY_true,0
tot,slope,SQ,r,step,decrease,1.2,500,30,0.01,NA,NA,NA,propl_0.2BMSY_fixed,0
tot,slope,SQ,r,step,decrease,1.2,500,30,0.01,NA,NA,NA,propl_UMSY_true,0
tot,slope,SQ,r,step,decrease,1.2,500,30,0.01,NA,NA,NA,propl_UMSY_fixed,0.68
pre,slope,SQ,r,step,decrease,1.2,500,30,0.01,NA,NA,NA,Bmn,500
pre,slope,SQ,r,step,decrease,1.2,500,30,0.01,NA,NA,NA,Bcv,0
pre,slope,SQ,r,step,decrease,1.2,500,30,0.01,NA,NA,NA,Hcm,1812.5
pre,slope,SQ,r,step,decrease,1.2,500,30,0.01,NA,NA,NA,Hcv,0
pre,slope,SQ,r,step,decrease,1.2,500,30,0.01,NA,NA,NA,Hrmn,0.125
pre,slope,SQ,r,step,decrease,1.2,500,30,0.01,NA,NA,NA,Rcm,1565.4990503714675
pre,slope,SQ,r,step,decrease,1.2,500,30,0.01,NA,NA,NA,Rcv,0.08508693102779656
pre,slope,SQ,r,step,decrease,1.2,500,30,0.01,NA,NA,NA,N_neg,0
pre,slope,SQ,r,step,decrease,1.2,500,30,0.01,NA,NA,NA,propl_Bcons_true,1
pre,slope,SQ,r,step,decrease,1.2,500,30,0.01,NA,NA,NA,propl_Bcons_fixed,1
pre,slope,SQ,r,step,decrease,1.2,500,30,0.01,NA,NA,NA,propl_BMSY_true,0
pre,slope,SQ,r,step,decrease,1.2,500,30,0.01,NA,NA,NA,propl_BMSY_fixed,0
pre,slope,SQ,r,step,decrease,1.2,500,30,0.01,NA,NA,NA,propl_0.2BMSY_true,0
pre,slope,SQ,r,step,decrease,1.2,500,30,0.01,NA,NA,NA,propl_0.2BMSY_fixed,0
pre,slope,SQ,r,step,decrease,1.2,500,30,0.01,NA,NA,NA,propl_UMSY_true,0
pre,slope,SQ,r,step,decrease,1.2,500,30,0.01,NA,NA,NA,propl_UMSY_fixed,0
post,slope,SQ,r,step,decrease,1.2,500,30,0.01,NA,NA,NA,Bmn,278.943178477042
post,slope,SQ,r,step,decrease,1.2,500,30,0.01,NA,NA,NA,Bcv,0.2001224418470302
post,slope,SQ,r,step,decrease,1.2,500,30,0.01,NA,NA,NA,Hcm,1226.4200619404437
post,slope,SQ,r,step,decrease,1.2,500,30,0.01,NA,NA,NA,Hcv,0.6894037253342048
post,slope,SQ,r,step,decrease,1.2,500,30,0.01,NA,NA,NA,Hrmn,0.057019521402610684
post,slope,SQ,r,step,decrease,1.2,500,30,0.01,NA,NA,NA,Rcm,718.047855510666
post,slope,SQ,r,step,decrease,1.2,500,30,0.01,NA,NA,NA,Rcv,0.9490530735169055
post,slope,SQ,r,step,decrease,1.2,500,30,0.01,NA,NA,NA,N_neg,0
post,slope,SQ,r,step,decrease,1.2,500,30,0.01,NA,NA,NA,propl_Bcons_true,1
post,slope,SQ,r,step,decrease,1.2,500,30,0.01,NA,NA,NA,propl_Bcons_fixed,1
post,slope,SQ,r,step,decrease,1.2,500,30,0.01,NA,NA,NA,propl_BMSY_true,0.971830985915493
post,slope,SQ,r,step,decrease,1.2,500,30,0.01,NA,NA,NA,propl_BMSY_fixed,0.971830985915493
post,slope,SQ,r,step,decrease,1.2,500,30,0.01,NA,NA,NA,propl_0.2BMSY_true,0
post,slope,SQ,r,step,decrease,1.2,500,30,0.01,NA,NA,NA,propl_0.2BMSY_fixed,0
post,slope,SQ,r,step,decrease,1.2,500,30,0.01,NA,NA,NA,propl_UMSY_true,0
post,slope,SQ,r,step,decrease,1.2,500,30,0.01,NA,NA,NA,propl_UMSY_fixed,0.9577464788732394
tot,slope,GCA,r,step,decrease,1.2,500,10,0.01,NA,NA,NA,Bmn,554.9083448790599
tot,slope,GCA,r,step,decrease,1.2,500,10,0.01,NA,NA,NA,Bcv,0.08838953797049573
tot,slope,GCA,r,step,decrease,1.2,500,10,0.01,NA,NA,NA,Hcm,2025.346859580474
tot,slope,GCA,r,step,decrease,1.2,500,10,0.01,NA,NA,NA,Hcv,0.47241517885586243
tot,slope,GCA,r,step,decrease,1.2,500,10,0.01,NA,NA,NA,Hrmn,0.036875
tot,slope,GCA,r,step,decrease,1.2,500,10,0.01,NA,NA,NA,Rcm,1388.3390493646768
tot,slope,GCA,r,step,decrease,1.2,500,10,0.01,NA,NA,NA,Rcv,0.8210703436849991
tot,slope,GCA,r,step,decrease,1.2,500,10,0.01,NA,NA,NA,N_neg,0
tot,slope,GCA,r,step,decrease,1.2,500,10,0.01,NA,NA,NA,propl_Bcons_true,0.81
tot,slope,GCA,r,step,decrease,1.2,500,10,0.01,NA,NA,NA,propl_Bcons_fixed,0.81
tot,slope,GCA,r,step,decrease,1.2,500,10,0.01,NA,NA,NA,propl_BMSY_true,0
tot,slope,GCA,r,step,decrease,1.2,500,10,0.01,NA,NA,NA,propl_BMSY_fixed,0
tot,slope,GCA,r,step,decrease,1.2,500,10,0.01,NA,NA,NA,propl_0.2BMSY_true,0
tot,slope,GCA,r,step,decrease,1.2,500,10,0.01,NA,NA,NA,propl_0.2BMSY_fixed,0
tot,slope,GCA,r,step,decrease,1.2,500,10,0.01,NA,NA,NA,propl_UMSY_true,0.08
tot,slope,GCA,r,step,decrease,1.2,500,10,0.01,NA,NA,NA,propl_UMSY_fixed,0.98
pre,slope,GCA,r,step,decrease,1.2,500,10,0.01,NA,NA,NA,Bmn,542.8765311256245
pre,slope,GCA,r,step,decrease,1.2,500,10,0.01,NA,NA,NA,Bcv,0.08277793615776208
pre,slope,GCA,r,step,decrease,1.2,500,10,0.01,NA,NA,NA,Hcm,433.8108044780632
pre,slope,GCA,r,step,decrease,1.2,500,10,0.01,NA,NA,NA,Hcv,0.23786242134931732
pre,slope,GCA,r,step,decrease,1.2,500,10,0.01,NA,NA,NA,Hrmn,0.0925925925925926
pre,slope,GCA,r,step,decrease,1.2,500,10,0.01,NA,NA,NA,Rcm,415.1685511549024
pre,slope,GCA,r,step,decrease,1.2,500,10,0.01,NA,NA,NA,Rcv,0.2632808205975811
pre,slope,GCA,r,step,decrease,1.2,500,10,0.01,NA,NA,NA,N_neg,0
pre,slope,GCA,r,step,decrease,1.2,500,10,0.01,NA,NA,NA,propl_Bcons_true,0.8888888888888888
pre,slope,GCA,r,step,decrease,1.2,500,10,0.01,NA,NA,NA,propl_Bcons_fixed,0.8888888888888888
pre,slope,GCA,r,step,decrease,1.2,500,10,0.01,NA,NA,NA,propl_BMSY_true,0
pre,slope,GCA,r,step,decrease,1.2,500,10,0.01,NA,NA,NA,propl_BMSY_fixed,0
pre,slope,GCA,r,step,decrease,1.2,500,10,0.01,NA,NA,NA,propl_0.2BMSY_true,0
pre,slope,GCA,r,step,decrease,1.2,500,10,0.01,NA,NA,NA,propl_0.2BMSY_fixed,0
pre,slope,GCA,r,step,decrease,1.2,500,10,0.01,NA,NA,NA,propl_UMSY_true,0.7777777777777778
pre,slope,GCA,r,step,decrease,1.2,500,10,0.01,NA,NA,NA,propl_UMSY_fixed,0.7777777777777778
post,slope,GCA,r,step,decrease,1.2,500,10,0.01,NA,NA,NA,Bmn,556.098304481048
post,slope,GCA,r,step,decrease,1.2,500,10,0.01,NA,NA,NA,Bcv,0.08902435009241935
post,slope,GCA,r,step,decrease,1.2,500,10,0.01,NA,NA,NA,Hcm,1591.5360551024107
post,slope,GCA,r,step,decrease,1.2,500,10,0.01,NA,NA,NA,Hcv,0.10204425172340818
post,slope,GCA,r,step,decrease,1.2,500,10,0.01,NA,NA,NA,Hrmn,0.031364468864468864
post,slope,GCA,r,step,decrease,1.2,500,10,0.01,NA,NA,NA,Rcm,973.1704982097745
post,slope,GCA,r,step,decrease,1.2,500,10,0.01,NA,NA,NA,Rcv,0.36883395691155657
post,slope,GCA,r,step,decrease,1.2,500,10,0.01,NA,NA,NA,N_neg,0
post,slope,GCA,r,step,decrease,1.2,500,10,0.01,NA,NA,NA,propl_Bcons_true,0.8021978021978022
post,slope,GCA,r,step,decrease,1.2,500,10,0.01,NA,NA,NA,propl_Bcons_fixed,0.8021978021978022
post,slope,GCA,r,step,decrease,1.2,500,10,0.01,NA,NA,NA,propl_BMSY_true,0
post,slope,GCA,r,step,decrease,1.2,500,10,0.01,NA,NA,NA,propl_BMSY_fixed,0
post,slope,GCA,r,step,decrease,1.2,500,10,0.01,NA,NA,NA,propl_0.2BMSY_true,0
post,slope,GCA,r,step,decrease,1.2,500,10,0.01,NA,NA,NA,propl_0.2BMSY_fixed,0
post,slope,GCA,r,step,decrease,1.2,500,10,0.01,NA,NA,NA,propl_UMSY_true,0.01098901098901099
post,slope,GCA,r,step,decrease,1.2,500,10,0.01,NA,NA,NA,propl_UMSY_fixed,1
tot,slope,ACA,r,step,decrease,1.2,500,10,0.01,NA,NA,NA,Bmn,500
tot,slope,ACA,r,step,decrease,1.2,500,10,0.01,NA,NA,NA,Bcv,0
tot,slope,ACA,r,step,decrease,1.2,500,10,0.01,NA,NA,NA,Hcm,2078.125
tot,slope,ACA,r,step,decrease,1.2,500,10,0.01,NA,NA,NA,Hcv,0.7093218896283161
tot,slope,ACA,r,step,decrease,1.2,500,10,0.01,NA,NA,NA,Hrmn,0.0415625
tot,slope,ACA,r,step,decrease,1.2,500,10,0.01,NA,NA,NA,Rcm,1468.5983343423432
tot,slope,ACA,r,step,decrease,1.2,500,10,0.01,NA,NA,NA,Rcv,1.0751397686623778
tot,slope,ACA,r,step,decrease,1.2,500,10,0.01,NA,NA,NA,N_neg,0
tot,slope,ACA,r,step,decrease,1.2,500,10,0.01,NA,NA,NA,propl_Bcons_true,1
tot,slope,ACA,r,step,decrease,1.2,500,10,0.01,NA,NA,NA,propl_Bcons_fixed,1
tot,slope,ACA,r,step,decrease,1.2,500,10,0.01,NA,NA,NA,propl_BMSY_true,0
tot,slope,ACA,r,step,decrease,1.2,500,10,0.01,NA,NA,NA,propl_BMSY_fixed,0
tot,slope,ACA,r,step,decrease,1.2,500,10,0.01,NA,NA,NA,propl_0.2BMSY_true,0
tot,slope,ACA,r,step,decrease,1.2,500,10,0.01,NA,NA,NA,propl_0.2BMSY_fixed,0
tot,slope,ACA,r,step,decrease,1.2,500,10,0.01,NA,NA,NA,propl_UMSY_true,0
tot,slope,ACA,r,step,decrease,1.2,500,10,0.01,NA,NA,NA,propl_UMSY_fixed,0.89
pre,slope,ACA,r,step,decrease,1.2,500,10,0.01,NA,NA,NA,Bmn,500
pre,slope,ACA,r,step,decrease,1.2,500,10,0.01,NA,NA,NA,Bcv,0
pre,slope,ACA,r,step,decrease,1.2,500,10,0.01,NA,NA,NA,Hcm,562.5
pre,slope,ACA,r,step,decrease,1.2,500,10,0.01,NA,NA,NA,Hcv,0
pre,slope,ACA,r,step,decrease,1.2,500,10,0.01,NA,NA,NA,Hrmn,0.125
pre,slope,ACA,r,step,decrease,1.2,500,10,0.01,NA,NA,NA,Rcm,535.2449243378456
pre,slope,ACA,r,step,decrease,1.2,500,10,0.01,NA,NA,NA,Rcv,0.027384142686659434
pre,slope,ACA,r,step,decrease,1.2,500,10,0.01,NA,NA,NA,N_neg,0
pre,slope,ACA,r,step,decrease,1.2,500,10,0.01,NA,NA,NA,propl_Bcons_true,1
pre,slope,ACA,r,step,decrease,1.2,500,10,0.01,NA,NA,NA,propl_Bcons_fixed,1
pre,slope,ACA,r,step,decrease,1.2,500,10,0.01,NA,NA,NA,propl_BMSY_true,0
pre,slope,ACA,r,step,decrease,1.2,500,10,0.01,NA,NA,NA,propl_BMSY_fixed,0
pre,slope,ACA,r,step,decrease,1.2,500,10,0.01,NA,NA,NA,propl_0.2BMSY_true,0
pre,slope,ACA,r,step,decrease,1.2,500,10,0.01,NA,NA,NA,propl_0.2BMSY_fixed,0
pre,slope,ACA,r,step,decrease,1.2,500,10,0.01,NA,NA,NA,propl_UMSY_true,0
pre,slope,ACA,r,step,decrease,1.2,500,10,0.01,NA,NA,NA,propl_UMSY_fixed,0
post,slope,ACA,r,step,decrease,1.2,500,10,0.01,NA,NA,NA,Bmn,500
post,slope,ACA,r,step,decrease,1.2,500,10,0.01,NA,NA,NA,Bcv,0
post,slope,ACA,r,step,decrease,1.2,500,10,0.01,NA,NA,NA,Hcm,1515.625
post,slope,ACA,r,step,decrease,1.2,500,10,0.01,NA,NA,NA,Hcv,0.41491483503436866
post,slope,ACA,r,step,decrease,1.2,500,10,0.01,NA,NA,NA,Hrmn,0.03331043956043956
post,slope,ACA,r,step,decrease,1.2,500,10,0.01,NA,NA,NA,Rcm,933.3534100044974
post,slope,ACA,r,step,decrease,1.2,500,10,0.01,NA,NA,NA,Rcv,0.7137354702829438
post,slope,ACA,r,step,decrease,1.2,500,10,0.01,NA,NA,NA,N_neg,0
post,slope,ACA,r,step,decrease,1.2,500,10,0.01,NA,NA,NA,propl_Bcons_true,1
post,slope,ACA,r,step,decrease,1.2,500,10,0.01,NA,NA,NA,propl_Bcons_fixed,1
post,slope,ACA,r,step,decrease,1.2,500,10,0.01,NA,NA,NA,propl_BMSY_true,0
post,slope,ACA,r,step,decrease,1.2,500,10,0.01,NA,NA,NA,propl_BMSY_fixed,0
post,slope,ACA,r,step,decrease,1.2,500,10,0.01,NA,NA,NA,propl_0.2BMSY_true,0
post,slope,ACA,r,step,decrease,1.2,500,10,0.01,NA,NA,NA,propl_0.2BMSY_fixed,0
post,slope,ACA,r,step,decrease,1.2,500,10,0.01,NA,NA,NA,propl_UMSY_true,0
post,slope,ACA,r,step,decrease,1.2,500,10,0.01,NA,NA,NA,propl_UMSY_fixed,0.978021978021978
tot,slope,SQ,r,step,decrease,1.2,500,10,0.01,NA,NA,NA,Bmn,293.0604999488129
tot,slope,SQ,r,step,decrease,1.2,500,10,0.01,NA,NA,NA,Bcv,0.277487108463234
tot,slope,SQ,r,step,decrease,1.2,500,10,0.01,NA,NA,NA,Hcm,2023.4446577085341
tot,slope,SQ,r,step,decrease,1.2,500,10,0.01,NA,NA,NA,Hcv,0.8322356581346632
tot,slope,SQ,r,step,decrease,1.2,500,10,0.01,NA,NA,NA,Hrmn,0.06111259936133589
tot,slope,SQ,r,step,decrease,1.2,500,10,0.01,NA,NA,NA,Rcm,1507.3052635216397
tot,slope,SQ,r,step,decrease,1.2,500,10,0.01,NA,NA,NA,Rcv,1.1556672043783114
tot,slope,SQ,r,step,decrease,1.2,500,10,0.01,NA,NA,NA,N_neg,0
tot,slope,SQ,r,step,decrease,1.2,500,10,0.01,NA,NA,NA,propl_Bcons_true,1
tot,slope,SQ,r,step,decrease,1.2,500,10,0.01,NA,NA,NA,propl_Bcons_fixed,1
tot,slope,SQ,r,step,decrease,1.2,500,10,0.01,NA,NA,NA,propl_BMSY_true,0.89
tot,slope,SQ,r,step,decrease,1.2,500,10,0.01,NA,NA,NA,propl_BMSY_fixed,0.89
tot,slope,SQ,r,step,decrease,1.2,500,10,0.01,NA,NA,NA,propl_0.2BMSY_true,0
tot,slope,SQ,r,step,decrease,1.2,500,10,0.01,NA,NA,NA,propl_0.2BMSY_fixed,0
tot,slope,SQ,r,step,decrease,1.2,500,10,0.01,NA,NA,NA,propl_UMSY_true,0
tot,slope,SQ,r,step,decrease,1.2,500,10,0.01,NA,NA,NA,propl_UMSY_fixed,0.88
pre,slope,SQ,r,step,decrease,1.2,500,10,0.01,NA,NA,NA,Bmn,500
pre,slope,SQ,r,step,decrease,1.2,500,10,0.01,NA,NA,NA,Bcv,0
pre,slope,SQ,r,step,decrease,1.2,500,10,0.01,NA,NA,NA,Hcm,562.5
pre,slope,SQ,r,step,decrease,1.2,500,10,0.01,NA,NA,NA,Hcv,0
