hcr_type,strategy,change_par,change_type,direction,B_cons,Binit,chng_time2,error_rho,error_cv,error_rep,time,Biomass,Harvest,Harvest_rate,B_cons_true,B_cons_fixed,growth,BMSY_true,BMSY_fixed,UMSY_true,UMSY_fixed,BMSY_for,UMSY_for,par_A,par_B
slope,SQ,K,grad,decrease,1.2,500,50,NA,NA,NA,17,451.83824772025196,50.74600622509425,0.11126971056880958,453.0612244897959,600,45.36677609869487,377.55102040816325,500,0.125,0.125,500,0.125,1000,250
slope,SQ,K,grad,decrease,1.2,500,50,NA,NA,NA,18,447.525655903046,49.679367915900805,0.10994945241257874,443.8775510204082,600,44.20085244554684,369.8979591836735,500,0.125,0.125,500,0.125,1000,250
slope,SQ,K,grad,decrease,1.2,500,50,NA,NA,NA,19,443.12443112948444,48.60207721910841,0.10860176746970186,434.6938775510204,600,43.02333446034554,362.2448979591837,500,0.125,0.125,500,0.125,1000,250
slope,SQ,K,grad,decrease,1.2,500,50,NA,NA,NA,20,438.6331348551798,47.51463073465023,0.10722638472796388,425.5102040816326,600,41.83416628464937,354.59183673469386,500,0.125,0.125,500,0.125,1000,250
slope,SQ,K,grad,decrease,1.2,500,50,NA,NA,NA,21,434.0498906687778,46.417410471051355,0.10582285464224367,416.3265306122449,600,40.63331037389063,346.9387755102041,500,0.125,0.125,500,0.125,1000,250
slope,SQ,K,grad,decrease,1.2,500,50,NA,NA,NA,22,429.37247650432465,45.3107245383438,0.10439059083399305,407.1428571428571,600,39.420747281018116,339.2857142857143,500,0.125,0.125,500,0.125,1000,250
slope,SQ,K,grad,decrease,1.2,500,50,NA,NA,NA,23,424.59838755752264,44.19483622782011,0.10292889890760146,397.95918367346934,600,38.19647577318095,331.63265306122446,500,0.125,0.125,500,0.125,1000,250
slope,SQ,K,grad,decrease,1.2,500,50,NA,NA,NA,24,419.72487834298613,43.06998498771748,0.10143699611172584,388.7755102040816,600,36.9605132747096,323.9795918367347,500,0.125,0.125,500,0.125,1000,250
slope,SQ,K,grad,decrease,1.2,500,50,NA,NA,NA,25,414.7489898471532,41.93640177054247,0.09991402448218317,379.5918367346939,600,35.71289661999423,316.32653061224494,500,0.125,0.125,500,0.125,1000,250
slope,SQ,K,grad,decrease,1.2,500,50,NA,NA,NA,26,409.66756596886034,40.79432049828708,0.09835905932723536,370.40816326530614,600,34.453683097705365,308.6734693877551,500,0.125,0.125,500,0.125,1000,250
slope,SQ,K,grad,decrease,1.2,500,50,NA,NA,NA,27,404.4772621884518,39.643986878113914,0.09677111436526888,361.2244897959184,600,33.182951769606056,301.0204081632653,500,0.125,0.125,500,0.125,1000,250
slope,SQ,K,grad,decrease,1.2,500,50,NA,NA,NA,28,399.17454851786397,38.48566544019388,0.09514914443389119,352.04081632653066,600,31.90080505087829,293.36734693877554,500,0.125,0.125,500,0.125,1000,250
slope,SQ,K,grad,decrease,1.2,500,50,NA,NA,NA,29,393.7557081522878,37.319645416454414,0.09349204641183248,342.85714285714283,600,30.60737054322398,285.7142857142857,500,0.125,0.125,500,0.125,1000,250
slope,SQ,K,grad,decrease,1.2,500,50,NA,NA,NA,30,388.2168327932365,36.14624590227527,0.09179865879758993,333.67346938775506,600,29.302803116322192,278.0612244897959,500,0.125,0.125,500,0.125,1000,250
slope,SQ,K,grad,decrease,1.2,500,50,NA,NA,NA,31,382.5538152893437,34.96582062021503,0.0900677602478864,324.48979591836735,600,27.987287237154504,270.40816326530614,500,0.125,0.125,500,0.125,1000,250
slope,SQ,K,grad,decrease,1.2,500,50,NA,NA,NA,32,376.7623400066548,33.778762519843404,0.08829806727791989,315.3061224489796,600,26.661039550040222,262.7551020408163,500,0.125,0.125,500,0.125,1000,250
slope,SQ,K,grad,decrease,1.2,500,50,NA,NA,NA,33,370.83787116712483,32.58550838957021,0.0864882312520796,306.1224489795918,600,25.32431171281632,255.10204081632654,500,0.125,0.125,500,0.125,1000,250
slope,SQ,K,grad,decrease,1.2,500,50,NA,NA,NA,34,364.77563926273723,31.38654361720394,0.08463683473972652,296.9387755102041,600,23.977393496329757,247.44897959183675,500,0.125,0.125,500,0.125,1000,250
slope,SQ,K,grad,decrease,1.2,500,50,NA,NA,NA,35,358.5706255486717,30.18240721039527,0.08274238726960537,287.7551020408163,600,22.620616155126207,239.79591836734693,500,0.125,0.125,500,0.125,1000,250
slope,SQ,K,grad,decrease,1.2,500,50,NA,NA,NA,36,352.2175445314546,28.973697172343307,0.08080332048395991,278.5714285714286,600,21.25435607668131,232.14285714285717,500,0.125,0.125,500,0.125,1000,250
slope,SQ,K,grad,decrease,1.2,500,50,NA,NA,NA,37,345.71082428856664,27.761076319569295,0.07881798266607956,269.3877551020408,600,19.879038714372,224.48979591836735,500,0.125,0.125,500,0.125,1000,250
slope,SQ,K,grad,decrease,1.2,500,50,NA,NA,NA,38,339.0445843774938,26.54527862544485,0.07678463259017707,260.204081632653,600,18.49514280508323,216.83673469387753,500,0.125,0.125,500,0.125,1000,250
slope,SQ,K,grad,decrease,1.2,500,50,NA,NA,NA,39,332.2126110082151,25.32711617436191,0.0747014326179668,251.0204081632653,600,17.10320486507955,209.18367346938777,500,0.125,0.125,500,0.125,1000,250
slope,SQ,K,grad,decrease,1.2,500,50,NA,NA,NA,40,325.2083290570215,24.107486816273166,0.07256644094006721,241.83673469387753,600,15.703823946344757,201.53061224489795,500,0.125,0.125,500,0.125,1000,250
slope,SQ,K,grad,decrease,1.2,500,50,NA,NA,NA,41,318.02477038387946,22.887382619486818,0.07037760283031921,232.65306122448982,600,14.29766661822983,193.8775510204082,500,0.125,0.125,500,0.125,1000,250
slope,SQ,K,grad,decrease,1.2,500,50,NA,NA,NA,42,310.65453777106825,21.66789923104103,0.06813274074496233,223.46938775510205,600,12.885472113314362,186.22448979591837,500,0.125,0.125,500,0.125,1000,250
slope,SQ,K,grad,decrease,1.2,500,50,NA,NA,NA,43,303.0897636154297,20.45024626895289,0.06582954305345882,214.28571428571425,600,11.468057537937481,178.57142857142856,500,0.125,0.125,500,0.125,1000,250
slope,SQ,K,grad,decrease,1.2,500,50,NA,NA,NA,44,295.3220622637065,19.235758889660655,0.06346555112982179,205.10204081632654,600,10.046322990930527,170.9183673469388,500,0.125,0.125,500,0.125,1000,250
slope,SQ,K,grad,decrease,1.2,500,50,NA,NA,NA,45,287.3424745567252,18.025910697911847,0.0610381444574083,195.91836734693877,600,8.621256349576118,163.26530612244898,500,0.125,0.125,500,0.125,1000,250
slope,SQ,K,grad,decrease,1.2,500,50,NA,NA,NA,46,279.14140270982955,16.822328196471798,0.05854452329897662,186.73469387755105,600,7.1939373555926345,155.61224489795921,500,0.125,0.125,500,0.125,1000,250
slope,SQ,K,grad,decrease,1.2,500,50,NA,NA,NA,47,270.7085330542259,15.626807011196338,0.05598168834682173,177.55102040816328,600,5.7655404437258815,147.9591836734694,500,0.125,0.125,500,0.125,1000,250
slope,SQ,K,grad,decrease,1.2,500,50,NA,NA,NA,48,262.0327433220304,14.441330175921347,0.05334641657944558,168.36734693877548,600,4.337335465587877,140.30612244897958,500,0.125,0.125,500,0.125,1000,250
slope,SQ,K,grad,decrease,1.2,500,50,NA,NA,NA,49,253.10198996241016,13.268088825208133,0.0506352322881345,159.18367346938777,600,2.9106850132243434,132.65306122448982,500,0.125,0.125,500,0.125,1000,250
slope,SQ,K,grad,decrease,1.2,500,50,NA,NA,NA,50,243.9031692485436,12.109505727090923,0.047844371863253174,150,600,1.4870363426521944,125,500,0.125,0.125,500,0.125,1000,250
slope,SQ,K,grad,decrease,1.2,500,50,NA,NA,NA,51,234.42194338974915,10.968262201446668,0.04496974039016987,150,600,3.651838304810534,125,500,0.125,0.125,500,0.125,1000,250
slope,SQ,K,grad,decrease,1.2,500,50,NA,NA,NA,52,228.22645256841847,9.847329126141199,0.042006857309296604,150,600,4.969299490140051,125,500,0.125,0.125,500,0.125,1000,250
slope,SQ,K,grad,decrease,1.2,500,50,NA,NA,NA,53,224.0505431850827,9.14520887347585,0.04007076642763077,150,600,5.813989894740069,125,500,0.125,0.125,500,0.125,1000,250
slope,SQ,K,grad,decrease,1.2,500,50,NA,NA,NA,54,221.1790357101283,8.68549736969448,0.03876579474533834,150,600,6.374593089869868,125,500,0.125,0.125,500,0.125,1000,250
slope,SQ,K,grad,decrease,1.2,500,50,NA,NA,NA,55,219.17792184167024,8.375706958327928,0.037868448659415084,150,600,6.7555190375842535,125,500,0.125,0.125,500,0.125,1000,250
slope,SQ,K,grad,decrease,1.2,500,50,NA,NA,NA,56,217.7705754921713,8.162865387083212,0.03724310057552194,150,600,7.018620322851346,125,500,0.125,0.125,500,0.125,1000,250
slope,SQ,K,grad,decrease,1.2,500,50,NA,NA,NA,57,216.77451893971818,8.014676875304485,0.036803304841303536,150,600,7.202437673383312,125,500,0.125,0.125,500,0.125,1000,250
slope,SQ,K,grad,decrease,1.2,500,50,NA,NA,NA,58,216.06641281073448,7.910543802367004,0.03649203716866192,150,600,7.331908457784898,125,500,0.125,0.125,500,0.125,1000,250
slope,SQ,K,grad,decrease,1.2,500,50,NA,NA,NA,59,215.56142956107396,7.836891707445396,0.03627075400335451,150,600,7.423627475854639,125,500,0.125,0.125,500,0.125,1000,250
slope,SQ,K,grad,decrease,1.2,500,50,NA,NA,NA,60,215.20049861245784,7.7845584244707675,0.03611294673783561,150,600,7.488870050063994,125,500,0.125,0.125,500,0.125,1000,250
slope,SQ,K,grad,decrease,1.2,500,50,NA,NA,NA,61,214.94211718070784,7.7472514818139615,0.03600015581639306,150,600,7.535415557051823,125,500,0.125,0.125,500,0.125,1000,250
slope,SQ,K,grad,decrease,1.2,500,50,NA,NA,NA,62,214.7569383564927,7.720594381266984,0.03591941161897119,150,600,7.568692016868768,125,500,0.125,0.125,500,0.125,1000,250
slope,SQ,K,grad,decrease,1.2,500,50,NA,NA,NA,63,214.62411514317236,7.701515230189105,0.03586154323640397,150,600,7.592517984803381,125,500,0.125,0.125,500,0.125,1000,250
slope,SQ,K,grad,decrease,1.2,500,50,NA,NA,NA,64,214.5287896008906,7.687843527085146,0.03582003598224136,150,600,7.609595832599461,125,500,0.125,0.125,500,0.125,1000,250
slope,SQ,K,grad,decrease,1.2,500,50,NA,NA,NA,65,214.46034711863567,7.6780383148544145,0.03579024675027831,150,600,7.6218462934132125,125,500,0.125,0.125,500,0.125,1000,250
slope,SQ,K,grad,decrease,1.2,500,50,NA,NA,NA,66,214.41119160755446,7.671001804494417,0.035768858474573645,150,600,7.630638815317185,125,500,0.125,0.125,500,0.125,1000,250
slope,SQ,K,grad,decrease,1.2,500,50,NA,NA,NA,67,214.37588044605414,7.665949976817494,0.03575349737736076,150,600,7.636951994492639,125,500,0.125,0.125,500,0.125,1000,250
slope,SQ,K,grad,decrease,1.2,500,50,NA,NA,NA,68,214.35051054291696,7.662321897629837,0.03574246263939191,150,600,7.641486265720086,125,500,0.125,0.125,500,0.125,1000,250
slope,SQ,K,grad,decrease,1.2,500,50,NA,NA,NA,69,214.33228108497536,7.659715723661705,0.03573453454466154,150,600,7.644743556154951,125,500,0.125,0.125,500,0.125,1000,250
slope,SQ,K,grad,decrease,1.2,500,50,NA,NA,NA,70,214.31918132657054,7.657843314559797,0.0357288378390548,150,600,7.647083847151212,125,500,0.125,0.125,500,0.125,1000,250
slope,SQ,K,grad,decrease,1.2,500,50,NA,NA,NA,71,214.3097672512735,7.6564979224482395,0.03572474416455329,150,600,7.648765473523353,125,500,0.125,0.125,500,0.125,1000,250
slope,SQ,K,grad,decrease,1.2,500,50,NA,NA,NA,72,214.30300159536947,7.6555311294273976,0.03572180226602297,150,600,7.649973906057438,125,500,0.125,0.125,500,0.125,1000,250
slope,SQ,K,grad,decrease,1.2,500,50,NA,NA,NA,73,214.2981391472869,7.654836354139993,0.035719687998552956,150,600,7.6508423448317915,125,500,0.125,0.125,500,0.125,1000,250
slope,SQ,K,grad,decrease,1.2,500,50,NA,NA,NA,74,214.29464445234956,7.654337039769137,0.035718168483527143,150,600,7.6514664721284795,125,500,0.125,0.125,500,0.125,1000,250
slope,SQ,K,grad,decrease,1.2,500,50,NA,NA,NA,75,214.2921327383143,7.653978186163735,0.03571707639135923,150,600,7.651915031043261,125,500,0.125,0.125,500,0.125,1000,250
slope,SQ,K,grad,decrease,1.2,500,50,NA,NA,NA,76,214.2903274944501,7.653720274907464,0.035716291480723215,150,600,7.652237415933844,125,500,0.125,0.125,500,0.125,1000,250
slope,SQ,K,grad,decrease,1.2,500,50,NA,NA,NA,77,214.28903000156095,7.653534908823023,0.03571572734201566,150,600,7.652469121380351,125,500,0.125,0.125,500,0.125,1000,250
slope,SQ,K,grad,decrease,1.2,500,50,NA,NA,NA,78,214.2880974420495,7.653401680891808,0.03571532187548779,150,600,7.6526356551790755,125,500,0.125,0.125,500,0.125,1000,250
slope,SQ,K,grad,decrease,1.2,500,50,NA,NA,NA,79,214.28742717187595,7.653305925352608,0.035715030450640464,150,600,7.652755349026946,125,500,0.125,0.125,500,0.125,1000,250
slope,SQ,K,grad,decrease,1.2,500,50,NA,NA,NA,80,214.28694541879213,7.653237102110763,0.03571482099121123,150,600,7.6528413777816375,125,500,0.125,0.125,500,0.125,1000,250
slope,SQ,K,grad,decrease,1.2,500,50,NA,NA,NA,81,214.28659916062466,7.653187635949118,0.03571467044337253,150,600,7.652903210329937,125,500,0.125,0.125,500,0.125,1000,250
slope,SQ,K,grad,decrease,1.2,500,50,NA,NA,NA,82,214.2863502885284,7.653152082426176,0.03571456223769521,150,600,7.652947652154203,125,500,0.125,0.125,500,0.125,1000,250
slope,SQ,K,grad,decrease,1.2,500,50,NA,NA,NA,83,214.28617141220604,7.65312652847658,0.035714484465165126,150,600,7.65297959455016,125,500,0.125,0.125,500,0.125,1000,250
slope,SQ,K,grad,decrease,1.2,500,50,NA,NA,NA,84,214.28604284510598,7.653108161650232,0.035714428566314384,150,600,7.653002553061896,125,500,0.125,0.125,500,0.125,1000,250
slope,SQ,K,grad,decrease,1.2,500,50,NA,NA,NA,85,214.2859504376354,7.653094960532499,0.035714388389095617,150,600,7.653019054448114,125,500,0.125,0.125,500,0.125,1000,250
slope,SQ,K,grad,decrease,1.2,500,50,NA,NA,NA,86,214.28588401983438,7.653085472249122,0.03571435951176106,150,600,7.653030914796681,125,500,0.125,0.125,500,0.125,1000,250
slope,SQ,K,grad,decrease,1.2,500,50,NA,NA,NA,87,214.2858362820753,7.653078652555773,0.03571433875619824,150,600,7.653039439410443,125,500,0.125,0.125,500,0.125,1000,250
slope,SQ,K,grad,decrease,1.2,500,50,NA,NA,NA,88,214.28580197057923,7.653073750906515,0.03571432383814853,150,600,7.653045566470511,125,500,0.125,0.125,500,0.125,1000,250
slope,SQ,K,grad,decrease,1.2,500,50,NA,NA,NA,89,214.28577730920088,7.653070227848866,0.035714313115806,150,600,7.653049970291791,125,500,0.125,0.125,500,0.125,1000,250
slope,SQ,K,grad,decrease,1.2,500,50,NA,NA,NA,90,214.28575958384008,7.653067695652606,0.03571430540912527,150,600,7.653053135536709,125,500,0.125,0.125,500,0.125,1000,250
slope,SQ,K,grad,decrease,1.2,500,50,NA,NA,NA,91,214.2857468437395,7.653065875637281,0.03571429986995002,150,600,7.653055410555663,125,500,0.125,0.125,500,0.125,1000,250
slope,SQ,K,grad,decrease,1.2,500,50,NA,NA,NA,92,214.2857376867935,7.653064567501644,0.03571429588866859,150,600,7.6530570457251,125,500,0.125,0.125,500,0.125,1000,250
slope,SQ,K,grad,decrease,1.2,500,50,NA,NA,NA,93,214.28573110523925,7.6530636272793515,0.03571429302712297,150,600,7.653058221002914,125,500,0.125,0.125,500,0.125,1000,250
slope,SQ,K,grad,decrease,1.2,500,50,NA,NA,NA,94,214.28572637474747,7.653062951494679,0.03571429097038726,150,600,7.653059065733725,125,500,0.125,0.125,500,0.125,1000,250
slope,SQ,K,grad,decrease,1.2,500,50,NA,NA,NA,95,214.2857229747067,7.6530624657744974,0.03571428949210858,150,600,7.653059672883934,125,500,0.125,0.125,500,0.125,1000,250
slope,SQ,K,grad,decrease,1.2,500,50,NA,NA,NA,96,214.28572053092748,7.653062116663145,0.035714288429595835,150,600,7.653060109273115,125,500,0.125,0.125,500,0.125,1000,250
slope,SQ,K,grad,decrease,1.2,500,50,NA,NA,NA,97,214.28571877446123,7.653061865739376,0.035714287665914835,150,600,7.653060422927821,125,500,0.125,0.125,500,0.125,1000,250
slope,SQ,K,grad,decrease,1.2,500,50,NA,NA,NA,98,214.28571751200113,7.653061685387924,0.03571428711701913,150,600,7.653060648367136,125,500,0.125,0.125,500,0.125,1000,250
slope,SQ,K,grad,decrease,1.2,500,50,NA,NA,NA,99,214.28571660460793,7.653061555760322,0.03571428672250035,150,600,7.653060810401639,125,500,0.125,0.125,500,0.125,1000,250
slope,SQ,K,grad,decrease,1.2,500,50,NA,NA,NA,100,214.28571595241908,7.653061462590483,0.03571428643893997,150,600,7.653060926863938,125,500,0.125,0.125,500,0.125,1000,250
slope,GCA,K,grad,increase,1.2,125,50,NA,NA,NA,1,125,15.625,0.125,150,150,15.625,125,125,0.125,0.125,125,0.125,250,1000
slope,GCA,K,grad,increase,1.2,125,50,NA,NA,NA,2,125,15.625,0.125,159.18367346938774,150,16.526442307692303,132.6530612244898,125,0.125,0.125,132.6530612244898,0.125,250,1000
slope,GCA,K,grad,increase,1.2,125,50,NA,NA,NA,3,127.02824519230768,14.498197115384617,0.11598557692307693,168.36734693877548,150,17.38119622980028,140.30612244897958,125,0.125,0.125,140.30612244897958,0.125,250,1000
slope,GCA,K,grad,increase,1.2,125,50,NA,NA,NA,4,130.4092427490218,14.00019867308618,0.11021327305506992,177.55102040816328,150,18.234690702353873,147.9591836734694,125,0.125,0.125,147.9591836734694,0.125,250,1000
slope,GCA,K,grad,increase,1.2,125,50,NA,NA,NA,5,134.75969730615563,13.884236145220033,0.1064666572134066,186.73469387755102,150,19.10224195138665,155.6122448979592,125,0.125,0.125,155.6122448979592,0.125,250,1000
slope,GCA,K,grad,increase,1.2,125,50,NA,NA,NA,6,139.8385768294193,14.02336242812296,0.1040619911475743,195.91836734693877,150,19.98797934932056,163.26530612244898,125,0.125,0.125,163.26530612244898,0.125,250,1000
slope,GCA,K,grad,increase,1.2,125,50,NA,NA,NA,7,145.4819306321164,14.344625546623478,0.1025798879812802,205.1020408163265,150,20.891607809044793,170.91836734693877,125,0.125,0.125,170.91836734693877,0.125,250,1000
slope,GCA,K,grad,increase,1.2,125,50,NA,NA,NA,8,151.57125521218444,14.80228322897674,0.10174654106294222,214.28571428571425,150,21.811122018428108,178.57142857142856,125,0.125,0.125,178.57142857142856,0.125,250,1000
slope,GCA,K,grad,increase,1.2,125,50,NA,NA,NA,9,158.01686422522081,15.36551300539174,0.10137484831066138,223.46938775510205,150,22.743981267277512,186.22448979591837,125,0.125,0.125,186.22448979591837,0.125,250,1000
slope,GCA,K,grad,increase,1.2,125,50,NA,NA,NA,10,164.74857901325186,16.012266479246463,0.10133264292869552,232.6530612244898,150,23.687636594662976,193.87755102040816,125,0.125,0.125,193.87755102040816,0.125,250,1000
slope,GCA,K,grad,increase,1.2,125,50,NA,NA,NA,11,171.71022350376649,16.725992104148357,0.10152434821791678,241.83673469387753,150,24.639762940119365,201.53061224489795,125,0.125,0.125,201.53061224489795,0.125,250,1000
slope,GCA,K,grad,increase,1.2,125,50,NA,NA,NA,12,178.85618975860075,17.49379668528512,0.10187976189374298,251.0204081632653,150,25.59834873070793,209.18367346938777,125,0.125,0.125,209.18367346938777,0.125,250,1000
slope,GCA,K,grad,increase,1.2,125,50,NA,NA,NA,13,186.14917103308713,18.30536745622155,0.1023468490574914,260.204081632653,150,26.561714170754477,216.83673469387753,125,0.125,0.125,216.83673469387753,0.125,250,1000
slope,GCA,K,grad,increase,1.2,125,50,NA,NA,NA,14,193.55857356422894,19.15231163961266,0.10288690265619516,269.3877551020408,150,27.528493975026187,224.48979591836735,125,0.125,0.125,224.48979591836735,0.125,250,1000
slope,GCA,K,grad,increase,1.2,125,50,NA,NA,NA,15,201.05933619309846,20.027731346156656,0.10347116625919343,278.57142857142856,150,28.497603533438788,232.14285714285714,125,0.125,0.125,232.14285714285714,0.125,250,1000
slope,GCA,K,grad,increase,1.2,125,50,NA,NA,NA,16,208.63100583902678,20.925933887510457,0.10407839936073934,287.7551020408163,150,29.468198978131188,239.79591836734693,125,0.125,0.125,239.79591836734693,0.125,250,1000
slope,GCA,K,grad,increase,1.2,125,50,NA,NA,NA,17,216.2569831475957,21.842221669562292,0.10469307561319564,296.9387755102041,150,30.43963696994145,247.44897959183675,125,0.125,0.125,247.44897959183675,0.125,250,1000
slope,GCA,K,grad,increase,1.2,125,50,NA,NA,NA,18,223.92388981970268,22.772730297834475,0.10530402286381686,306.1224489795918,150,31.411437323252365,255.10204081632654,125,0.125,0.125,255.10204081632654,0.125,250,1000
slope,GCA,K,grad,increase,1.2,125,50,NA,NA,NA,19,231.62102978522913,23.714297357725922,0.10590338251456786,315.3061224489796,150,32.38324996572738,262.7551020408163,125,0.125,0.125,262.7551020408163,0.125,250,1000
slope,GCA,K,grad,increase,1.2,125,50,NA,NA,NA,20,239.33992758102005,24.664352169936468,0.1064858065470416,324.48979591836735,150,33.35482674629362,270.40816326530614,125,0.125,0.125,270.40816326530614,0.125,250,1000
slope,GCA,K,grad,increase,1.2,125,50,NA,NA,NA,21,247.07393312801878,25.62082119929487,0.10704783551261772,333.67346938775506,150,34.325998023875464,278.0612244897959,125,0.125,0.125,278.0612244897959,0.125,250,1000
slope,GCA,K,grad,increase,1.2,125,50,NA,NA,NA,22,254.81788498948328,26.582046162410947,0.10758741655129495,342.85714285714283,150,35.29665364902115,285.7142857142857,125,0.125,0.125,285.7142857142857,0.125,250,1000
slope,GCA,K,grad,increase,1.2,125,50,NA,NA,NA,23,262.5678255464887,27.54671309201573,0.10810353085362365,352.04081632653066,150,36.26672779881039,293.36734693877554,125,0.125,0.125,293.36734693877554,0.125,250,1000
slope,GCA,K,grad,increase,1.2,125,50,NA,NA,NA,24,270.3207621588621,28.513791186436944,0.10859590708454286,361.2244897959184,150,37.23618707994216,301.0204081632653,125,0.125,0.125,301.0204081632653,0.125,250,1000
slope,GCA,K,grad,increase,1.2,125,50,NA,NA,NA,25,278.07446873155203,29.482480507252266,0.10906480239178225,370.4081632653061,150,38.205021332835024,308.67346938775506,125,0.125,0.125,308.67346938775506,0.125,250,1000
slope,GCA,K,grad,increase,1.2,125,50,NA,NA,NA,26,285.82732239968186,30.45216766470523,0.10951083644469062,379.59183673469386,150,39.17323662186875,316.3265306122449,125,0.125,0.125,316.3265306122449,0.125,250,1000
slope,GCA,K,grad,increase,1.2,125,50,NA,NA,NA,27,293.57817037397604,31.422388647574582,0.10993486691113319,388.7755102040816,150,40.14084996446697,323.9795918367347,125,0.125,0.125,323.9795918367347,0.125,250,1000
slope,GCA,K,grad,increase,1.2,125,50,NA,NA,NA,28,301.3262223763459,32.39279796209705,0.11033789712918136,397.95918367346934,150,41.107885422637594,331.63265306122446,125,0.125,0.125,331.63265306122446,0.125,250,1000
slope,GCA,K,grad,increase,1.2,125,50,NA,NA,NA,29,309.0709645339332,33.3631432650503,0.11072100861962454,407.1428571428571,150,42.074371247928006,339.2857142857143,125,0.125,0.125,339.2857142857143,0.125,250,1000
slope,GCA,K,grad,increase,1.2,125,50,NA,NA,NA,30,316.81209106660253,34.3332447152587,0.11108531261431134,416.3265306122449,150,43.04033783096189,346.9387755102041,125,0.125,0.125,346.9387755102041,0.125,250,1000
slope,GCA,K,grad,increase,1.2,125,50,NA,NA,NA,31,324.54945057378484,35.302978323779605,0.11143191601345151,425.5102040816326,150,44.00581625841358,354.59183673469386,125,0.125,0.125,354.59183673469386,0.125,250,1000
slope,GCA,K,grad,increase,1.2,125,50,NA,NA,NA,32,332.2830041813384,36.27226265086,0.1117618981844915,434.6938775510204,150,44.97083732335579,362.2448979591837,125,0.125,0.125,362.2448979591837,0.125,250,1000
slope,GCA,K,grad,increase,1.2,125,50,NA,NA,NA,33,340.01279323288753,37.2410482718067,0.11207629581765476,443.8775510204082,150,45.935430870018536,369.8979591836735,125,0.125,0.125,369.8979591836735,0.125,250,1000
slope,GCA,K,grad,increase,1.2,125,50,NA,NA,NA,34,347.7389145936796,38.20930950922644,0.11237609369320245,453.0612244897959,150,46.89962538209065,377.55102040816325,125,0.125,0.125,377.55102040816325,0.125,250,1000
slope,GCA,K,grad,increase,1.2,125,50,NA,NA,NA,35,355.4615019739112,39.17703800185908,0.11266221972204646,462.2448979591837,150,47.863447745849356,385.2040816326531,125,0.125,0.125,385.2040816326531,0.125,250,1000
slope,GCA,K,grad,increase,1.2,125,50,NA,NA,NA,36,363.1807119719097,40.14423774785083,0.11293554301921896,471.4285714285714,150,48.826923136660945,392.85714285714283,125,0.125,0.125,392.85714285714283,0.125,250,1000
slope,GCA,K,grad,increase,1.2,125,50,NA,NA,NA,37,370.89671378729724,41.11092132127342,0.1131968740797368,480.61224489795916,150,49.790074990693114,400.51020408163265,125,0.125,0.125,400.51020408163265,0.125,250,1000
slope,GCA,K,grad,increase,1.2,125,50,NA,NA,NA,38,378.6096817636794,42.07710701431096,0.11344696636606343,489.79591836734693,150,50.75292503382901,408.16326530612247,125,0.125,0.125,408.16326530612247,0.125,250,1000
slope,GCA,K,grad,increase,1.2,125,50,NA,NA,NA,39,386.3197900937598,43.04281670374858,0.11368651880015852,498.97959183673464,150,51.715493347450725,415.81632653061223,125,0.125,0.125,415.81632653061223,0.125,250,1000
slope,GCA,K,grad,increase,1.2,125,50,NA,NA,NA,40,394.027209161654,44.008074279556546,0.11391617879290053,508.1632653061224,150,52.6777984565197,423.46938775510205,125,0.125,0.125,423.46938775510205,0.125,250,1000
slope,GCA,K,grad,increase,1.2,125,50,NA,NA,NA,41,401.7321031121082,44.972904506065554,0.11413654554910425,517.3469387755101,150,53.639857429666115,431.1224489795918,125,0.125,0.125,431.1224489795918,0.125,250,1000
slope,GCA,K,grad,increase,1.2,125,50,NA,NA,NA,42,409.4346283285765,45.937332213197784,0.11434817346518712,526.530612244898,150,54.601685984159126,438.7755102040816,125,0.125,0.125,438.7755102040816,0.125,250,1000
slope,GCA,K,grad,increase,1.2,125,50,NA,NA,NA,43,417.1349325755224,46.90138173721323,0.1145515754949146,535.7142857142857,150,55.56329859094063,446.42857142857144,125,0.125,0.125,446.42857142857144,0.125,250,1000
slope,GCA,K,grad,increase,1.2,125,50,NA,NA,NA,44,424.83315461827317,47.865076548189876,0.11474722640143281,544.8979591836734,150,56.52470857657522,454.0816326530612,125,0.125,0.125,454.0816326530612,0.125,250,1000
slope,GCA,K,grad,increase,1.2,125,50,NA,NA,NA,45,432.5294241791781,48.8284390156703,0.11493556584477096,554.0816326530612,150,57.48592822016581,461.734693877551,125,0.125,0.125,461.734693877551,0.125,250,1000
slope,GCA,K,grad,increase,1.2,125,50,NA,NA,NA,46,440.22386212415734,49.79149027518657,0.11511700127610307,563.2653061224489,150,58.446968844126594,469.3877551020408,125,0.125,0.125,469.3877551020408,0.125,250,1000
slope,GCA,K,grad,increase,1.2,125,50,NA,NA,NA,47,447.9165808010229,50.75425016726101,0.11529191062556868,572.4489795918367,150,59.40784089829057,477.0408163265306,125,0.125,0.125,477.0408163265306,0.125,250,1000
slope,GCA,K,grad,increase,1.2,125,50,NA,NA,NA,48,455.607684471889,51.71673722742448,0.1154606447810837,581.6326530612245,150,60.36855403722498,484.6938775510204,125,0.125,0.125,484.6938775510204,0.125,250,1000
slope,GCA,K,grad,increase,1.2,125,50,NA,NA,NA,49,463.2972697979264,52.67896871118755,0.11562352986264841,590.8163265306122,150,61.32911719088876,492.3469387755102,125,0.125,0.125,492.3469387755102,0.125,250,1000
