period,hcr_type,strategy,change_par,change_type,direction,B_cons,Binit,chng_time2,discount_rate,error_rho,error_cv,error_rep,metric,value,par_A,per_change
pre,slope,GCA,r,grad,increase,1.2,500,50,0.01,0.5,0.8,23,propl_0.2BMSY_true,0,0.0625,300
pre,slope,GCA,r,grad,increase,1.2,500,50,0.01,0.5,0.8,23,propl_0.2BMSY_fixed,0,0.0625,300
pre,slope,GCA,r,grad,increase,1.2,500,50,0.01,0.5,0.8,23,propl_UMSY_true,0.9795918367346939,0.0625,300
pre,slope,GCA,r,grad,increase,1.2,500,50,0.01,0.5,0.8,23,propl_UMSY_fixed,0,0.0625,300
pre,slope,SQ,r,grad,increase,1.2,500,50,0.01,0.5,0.8,23,Bmn,668.4831184007452,0.0625,300
pre,slope,SQ,r,grad,increase,1.2,500,50,0.01,0.5,0.8,23,Bcv,0.2024666816987061,0.0625,300
pre,slope,SQ,r,grad,increase,1.2,500,50,0.01,0.5,0.8,23,Hcm,1010.7671606930384,0.0625,300
pre,slope,SQ,r,grad,increase,1.2,500,50,0.01,0.5,0.8,23,Hcv,0.20416414843831246,0.0625,300
pre,slope,SQ,r,grad,increase,1.2,500,50,0.01,0.5,0.8,23,Hrmn,0.031208008512019256,0.0625,300
pre,slope,SQ,r,grad,increase,1.2,500,50,0.01,0.5,0.8,23,Rcm,774.9849983550763,0.0625,300
pre,slope,SQ,r,grad,increase,1.2,500,50,0.01,0.5,0.8,23,Rcv,0.09904909040088009,0.0625,300
pre,slope,SQ,r,grad,increase,1.2,500,50,0.01,0.5,0.8,23,N_neg,0,0.0625,300
pre,slope,SQ,r,grad,increase,1.2,500,50,0.01,0.5,0.8,23,propl_Bcons_true,0.4489795918367347,0.0625,300
pre,slope,SQ,r,grad,increase,1.2,500,50,0.01,0.5,0.8,23,propl_Bcons_fixed,0.4489795918367347,0.0625,300
pre,slope,SQ,r,grad,increase,1.2,500,50,0.01,0.5,0.8,23,propl_BMSY_true,0.08163265306122448,0.0625,300
pre,slope,SQ,r,grad,increase,1.2,500,50,0.01,0.5,0.8,23,propl_BMSY_fixed,0.08163265306122448,0.0625,300
pre,slope,SQ,r,grad,increase,1.2,500,50,0.01,0.5,0.8,23,propl_0.2BMSY_true,0,0.0625,300
pre,slope,SQ,r,grad,increase,1.2,500,50,0.01,0.5,0.8,23,propl_0.2BMSY_fixed,0,0.0625,300
pre,slope,SQ,r,grad,increase,1.2,500,50,0.01,0.5,0.8,23,propl_UMSY_true,0.9795918367346939,0.0625,300
pre,slope,SQ,r,grad,increase,1.2,500,50,0.01,0.5,0.8,23,propl_UMSY_fixed,0.08163265306122448,0.0625,300
pre,slope,update_10,r,grad,decrease,1.2,500,50,0.01,0.5,0.8,23,Bmn,479.88898689940146,0.25,-75
pre,slope,update_10,r,grad,decrease,1.2,500,50,0.01,0.5,0.8,23,Bcv,0.14117769230088836,0.25,-75
pre,slope,update_10,r,grad,decrease,1.2,500,50,0.01,0.5,0.8,23,Hcm,1941.4285231508272,0.25,-75
pre,slope,update_10,r,grad,decrease,1.2,500,50,0.01,0.5,0.8,23,Hcv,0.3996378232404898,0.25,-75
pre,slope,update_10,r,grad,decrease,1.2,500,50,0.01,0.5,0.8,23,Hrmn,0.08128860504675503,0.25,-75
pre,slope,update_10,r,grad,decrease,1.2,500,50,0.01,0.5,0.8,23,Rcm,1597.2712816699168,0.25,-75
pre,slope,update_10,r,grad,decrease,1.2,500,50,0.01,0.5,0.8,23,Rcv,0.5098554464207962,0.25,-75
pre,slope,update_10,r,grad,decrease,1.2,500,50,0.01,0.5,0.8,23,N_neg,0,0.25,-75
pre,slope,update_10,r,grad,decrease,1.2,500,50,0.01,0.5,0.8,23,propl_Bcons_true,0.9387755102040817,0.25,-75
pre,slope,update_10,r,grad,decrease,1.2,500,50,0.01,0.5,0.8,23,propl_Bcons_fixed,0.9387755102040817,0.25,-75
pre,slope,update_10,r,grad,decrease,1.2,500,50,0.01,0.5,0.8,23,propl_BMSY_true,0.6530612244897959,0.25,-75
pre,slope,update_10,r,grad,decrease,1.2,500,50,0.01,0.5,0.8,23,propl_BMSY_fixed,0.6530612244897959,0.25,-75
pre,slope,update_10,r,grad,decrease,1.2,500,50,0.01,0.5,0.8,23,propl_0.2BMSY_true,0,0.25,-75
pre,slope,update_10,r,grad,decrease,1.2,500,50,0.01,0.5,0.8,23,propl_0.2BMSY_fixed,0,0.25,-75
pre,slope,update_10,r,grad,decrease,1.2,500,50,0.01,0.5,0.8,23,propl_UMSY_true,0.3877551020408163,0.25,-75
pre,slope,update_10,r,grad,decrease,1.2,500,50,0.01,0.5,0.8,23,propl_UMSY_fixed,0.8979591836734694,0.25,-75
pre,slope,update_4,r,grad,decrease,1.2,500,50,0.01,0.5,0.8,23,Bmn,496.339119605136,0.25,-75
pre,slope,update_4,r,grad,decrease,1.2,500,50,0.01,0.5,0.8,23,Bcv,0.13605117861480415,0.25,-75
pre,slope,update_4,r,grad,decrease,1.2,500,50,0.01,0.5,0.8,23,Hcm,1915.5393862820506,0.25,-75
pre,slope,update_4,r,grad,decrease,1.2,500,50,0.01,0.5,0.8,23,Hcv,0.3820880768221358,0.25,-75
pre,slope,update_4,r,grad,decrease,1.2,500,50,0.01,0.5,0.8,23,Hrmn,0.07818581945432822,0.25,-75
pre,slope,update_4,r,grad,decrease,1.2,500,50,0.01,0.5,0.8,23,Rcm,1575.772679250151,0.25,-75
pre,slope,update_4,r,grad,decrease,1.2,500,50,0.01,0.5,0.8,23,Rcv,0.4954445145456987,0.25,-75
pre,slope,update_4,r,grad,decrease,1.2,500,50,0.01,0.5,0.8,23,N_neg,0,0.25,-75
pre,slope,update_4,r,grad,decrease,1.2,500,50,0.01,0.5,0.8,23,propl_Bcons_true,0.8979591836734694,0.25,-75
pre,slope,update_4,r,grad,decrease,1.2,500,50,0.01,0.5,0.8,23,propl_Bcons_fixed,0.8979591836734694,0.25,-75
pre,slope,update_4,r,grad,decrease,1.2,500,50,0.01,0.5,0.8,23,propl_BMSY_true,0.6122448979591837,0.25,-75
pre,slope,update_4,r,grad,decrease,1.2,500,50,0.01,0.5,0.8,23,propl_BMSY_fixed,0.6122448979591837,0.25,-75
pre,slope,update_4,r,grad,decrease,1.2,500,50,0.01,0.5,0.8,23,propl_0.2BMSY_true,0,0.25,-75
pre,slope,update_4,r,grad,decrease,1.2,500,50,0.01,0.5,0.8,23,propl_0.2BMSY_fixed,0,0.25,-75
pre,slope,update_4,r,grad,decrease,1.2,500,50,0.01,0.5,0.8,23,propl_UMSY_true,0.46938775510204084,0.25,-75
pre,slope,update_4,r,grad,decrease,1.2,500,50,0.01,0.5,0.8,23,propl_UMSY_fixed,0.9591836734693877,0.25,-75
pre,slope,update_10,r,grad,increase,1.2,500,50,0.01,0.5,0.8,23,Bmn,529.5322400636097,0.0625,300
pre,slope,update_10,r,grad,increase,1.2,500,50,0.01,0.5,0.8,23,Bcv,0.14926674329287187,0.0625,300
pre,slope,update_10,r,grad,increase,1.2,500,50,0.01,0.5,0.8,23,Hcm,1669.6812645352916,0.0625,300
pre,slope,update_10,r,grad,increase,1.2,500,50,0.01,0.5,0.8,23,Hcv,0.4518759914019334,0.0625,300
pre,slope,update_10,r,grad,increase,1.2,500,50,0.01,0.5,0.8,23,Hrmn,0.06380064251588363,0.0625,300
pre,slope,update_10,r,grad,increase,1.2,500,50,0.01,0.5,0.8,23,Rcm,1246.995627155303,0.0625,300
pre,slope,update_10,r,grad,increase,1.2,500,50,0.01,0.5,0.8,23,Rcv,0.35867289167340816,0.0625,300
pre,slope,update_10,r,grad,increase,1.2,500,50,0.01,0.5,0.8,23,N_neg,0,0.0625,300
pre,slope,update_10,r,grad,increase,1.2,500,50,0.01,0.5,0.8,23,propl_Bcons_true,0.8775510204081632,0.0625,300
pre,slope,update_10,r,grad,increase,1.2,500,50,0.01,0.5,0.8,23,propl_Bcons_fixed,0.8775510204081632,0.0625,300
pre,slope,update_10,r,grad,increase,1.2,500,50,0.01,0.5,0.8,23,propl_BMSY_true,0.3673469387755102,0.0625,300
pre,slope,update_10,r,grad,increase,1.2,500,50,0.01,0.5,0.8,23,propl_BMSY_fixed,0.3673469387755102,0.0625,300
pre,slope,update_10,r,grad,increase,1.2,500,50,0.01,0.5,0.8,23,propl_0.2BMSY_true,0,0.0625,300
pre,slope,update_10,r,grad,increase,1.2,500,50,0.01,0.5,0.8,23,propl_0.2BMSY_fixed,0,0.0625,300
pre,slope,update_10,r,grad,increase,1.2,500,50,0.01,0.5,0.8,23,propl_UMSY_true,0.9795918367346939,0.0625,300
pre,slope,update_10,r,grad,increase,1.2,500,50,0.01,0.5,0.8,23,propl_UMSY_fixed,0.08163265306122448,0.0625,300
pre,slope,update_4,r,grad,increase,1.2,500,50,0.01,0.5,0.8,23,Bmn,510.0465304385507,0.0625,300
pre,slope,update_4,r,grad,increase,1.2,500,50,0.01,0.5,0.8,23,Bcv,0.15499145777597007,0.0625,300
pre,slope,update_4,r,grad,increase,1.2,500,50,0.01,0.5,0.8,23,Hcm,1698.9842410769731,0.0625,300
pre,slope,update_4,r,grad,increase,1.2,500,50,0.01,0.5,0.8,23,Hcv,0.43779922989839004,0.0625,300
pre,slope,update_4,r,grad,increase,1.2,500,50,0.01,0.5,0.8,23,Hrmn,0.0673003638869911,0.0625,300
pre,slope,update_4,r,grad,increase,1.2,500,50,0.01,0.5,0.8,23,Rcm,1273.680294980591,0.0625,300
pre,slope,update_4,r,grad,increase,1.2,500,50,0.01,0.5,0.8,23,Rcv,0.3428566364786661,0.0625,300
pre,slope,update_4,r,grad,increase,1.2,500,50,0.01,0.5,0.8,23,N_neg,0,0.0625,300
pre,slope,update_4,r,grad,increase,1.2,500,50,0.01,0.5,0.8,23,propl_Bcons_true,0.8775510204081632,0.0625,300
pre,slope,update_4,r,grad,increase,1.2,500,50,0.01,0.5,0.8,23,propl_Bcons_fixed,0.8775510204081632,0.0625,300
pre,slope,update_4,r,grad,increase,1.2,500,50,0.01,0.5,0.8,23,propl_BMSY_true,0.46938775510204084,0.0625,300
pre,slope,update_4,r,grad,increase,1.2,500,50,0.01,0.5,0.8,23,propl_BMSY_fixed,0.46938775510204084,0.0625,300
pre,slope,update_4,r,grad,increase,1.2,500,50,0.01,0.5,0.8,23,propl_0.2BMSY_true,0,0.0625,300
pre,slope,update_4,r,grad,increase,1.2,500,50,0.01,0.5,0.8,23,propl_0.2BMSY_fixed,0,0.0625,300
pre,slope,update_4,r,grad,increase,1.2,500,50,0.01,0.5,0.8,23,propl_UMSY_true,0.9795918367346939,0.0625,300
pre,slope,update_4,r,grad,increase,1.2,500,50,0.01,0.5,0.8,23,propl_UMSY_fixed,0.061224489795918366,0.0625,300
pre,slope,GCA,rK,grad,decrease,1.2,500,50,0.01,0.5,0.8,23,Bmn,372.98256027881905,0.25_1000,-75
pre,slope,GCA,rK,grad,decrease,1.2,500,50,0.01,0.5,0.8,23,Bcv,0.24432838562551656,0.25_1000,-75
pre,slope,GCA,rK,grad,decrease,1.2,500,50,0.01,0.5,0.8,23,Hcm,1595.4481269530609,0.25_1000,-75
pre,slope,GCA,rK,grad,decrease,1.2,500,50,0.01,0.5,0.8,23,Hcv,0.5268183739458882,0.25_1000,-75
pre,slope,GCA,rK,grad,decrease,1.2,500,50,0.01,0.5,0.8,23,Hrmn,0.0802808741816383,0.25_1000,-75
pre,slope,GCA,rK,grad,decrease,1.2,500,50,0.01,0.5,0.8,23,Rcm,1345.0702905424405,0.25_1000,-75
pre,slope,GCA,rK,grad,decrease,1.2,500,50,0.01,0.5,0.8,23,Rcv,0.640100641470922,0.25_1000,-75
pre,slope,GCA,rK,grad,decrease,1.2,500,50,0.01,0.5,0.8,23,N_neg,0,0.25_1000,-75
pre,slope,GCA,rK,grad,decrease,1.2,500,50,0.01,0.5,0.8,23,propl_Bcons_true,0.5102040816326531,0.25_1000,-75
pre,slope,GCA,rK,grad,decrease,1.2,500,50,0.01,0.5,0.8,23,propl_Bcons_fixed,1,0.25_1000,-75
pre,slope,GCA,rK,grad,decrease,1.2,500,50,0.01,0.5,0.8,23,propl_BMSY_true,0.16326530612244897,0.25_1000,-75
pre,slope,GCA,rK,grad,decrease,1.2,500,50,0.01,0.5,0.8,23,propl_BMSY_fixed,0.9183673469387755,0.25_1000,-75
pre,slope,GCA,rK,grad,decrease,1.2,500,50,0.01,0.5,0.8,23,propl_0.2BMSY_true,0,0.25_1000,-75
pre,slope,GCA,rK,grad,decrease,1.2,500,50,0.01,0.5,0.8,23,propl_0.2BMSY_fixed,0,0.25_1000,-75
pre,slope,GCA,rK,grad,decrease,1.2,500,50,0.01,0.5,0.8,23,propl_UMSY_true,0.16326530612244897,0.25_1000,-75
pre,slope,GCA,rK,grad,decrease,1.2,500,50,0.01,0.5,0.8,23,propl_UMSY_fixed,0.9591836734693877,0.25_1000,-75
pre,slope,SQ,rK,grad,decrease,1.2,500,50,0.01,0.5,0.8,23,Bmn,360.4421585332711,0.25_1000,-75
pre,slope,SQ,rK,grad,decrease,1.2,500,50,0.01,0.5,0.8,23,Bcv,0.26080988463714533,0.25_1000,-75
pre,slope,SQ,rK,grad,decrease,1.2,500,50,0.01,0.5,0.8,23,Hcm,1619.270961863551,0.25_1000,-75
pre,slope,SQ,rK,grad,decrease,1.2,500,50,0.01,0.5,0.8,23,Hcv,0.5590112502726573,0.25_1000,-75
pre,slope,SQ,rK,grad,decrease,1.2,500,50,0.01,0.5,0.8,23,Hrmn,0.08298168818714804,0.25_1000,-75
pre,slope,SQ,rK,grad,decrease,1.2,500,50,0.01,0.5,0.8,23,Rcm,1365.241849114326,0.25_1000,-75
pre,slope,SQ,rK,grad,decrease,1.2,500,50,0.01,0.5,0.8,23,Rcv,0.6640378387173566,0.25_1000,-75
pre,slope,SQ,rK,grad,decrease,1.2,500,50,0.01,0.5,0.8,23,N_neg,0,0.25_1000,-75
pre,slope,SQ,rK,grad,decrease,1.2,500,50,0.01,0.5,0.8,23,propl_Bcons_true,0.5714285714285714,0.25_1000,-75
pre,slope,SQ,rK,grad,decrease,1.2,500,50,0.01,0.5,0.8,23,propl_Bcons_fixed,1,0.25_1000,-75
pre,slope,SQ,rK,grad,decrease,1.2,500,50,0.01,0.5,0.8,23,propl_BMSY_true,0.22448979591836735,0.25_1000,-75
pre,slope,SQ,rK,grad,decrease,1.2,500,50,0.01,0.5,0.8,23,propl_BMSY_fixed,0.9183673469387755,0.25_1000,-75
pre,slope,SQ,rK,grad,decrease,1.2,500,50,0.01,0.5,0.8,23,propl_0.2BMSY_true,0,0.25_1000,-75
pre,slope,SQ,rK,grad,decrease,1.2,500,50,0.01,0.5,0.8,23,propl_0.2BMSY_fixed,0,0.25_1000,-75
pre,slope,SQ,rK,grad,decrease,1.2,500,50,0.01,0.5,0.8,23,propl_UMSY_true,0.3469387755102041,0.25_1000,-75
pre,slope,SQ,rK,grad,decrease,1.2,500,50,0.01,0.5,0.8,23,propl_UMSY_fixed,0.8979591836734694,0.25_1000,-75
pre,slope,GCA,rK,grad,increase,1.2,125,50,0.01,0.5,0.8,23,Bmn,251.99466549657234,0.0625_250,300
pre,slope,GCA,rK,grad,increase,1.2,125,50,0.01,0.5,0.8,23,Bcv,0.4584554917679473,0.0625_250,300
pre,slope,GCA,rK,grad,increase,1.2,125,50,0.01,0.5,0.8,23,Hcm,801.7394172937964,0.0625_250,300
pre,slope,GCA,rK,grad,increase,1.2,125,50,0.01,0.5,0.8,23,Hcv,0.8853517936452509,0.0625_250,300
pre,slope,GCA,rK,grad,increase,1.2,125,50,0.01,0.5,0.8,23,Hrmn,0.055636535317092374,0.0625_250,300
pre,slope,GCA,rK,grad,increase,1.2,125,50,0.01,0.5,0.8,23,Rcm,569.8399550600224,0.0625_250,300
pre,slope,GCA,rK,grad,increase,1.2,125,50,0.01,0.5,0.8,23,Rcv,0.7983553655962227,0.0625_250,300
pre,slope,GCA,rK,grad,increase,1.2,125,50,0.01,0.5,0.8,23,N_neg,0,0.0625_250,300
pre,slope,GCA,rK,grad,increase,1.2,125,50,0.01,0.5,0.8,23,propl_Bcons_true,0.9591836734693877,0.0625_250,300
pre,slope,GCA,rK,grad,increase,1.2,125,50,0.01,0.5,0.8,23,propl_Bcons_fixed,0.24489795918367346,0.0625_250,300
pre,slope,GCA,rK,grad,increase,1.2,125,50,0.01,0.5,0.8,23,propl_BMSY_true,0.8367346938775511,0.0625_250,300
pre,slope,GCA,rK,grad,increase,1.2,125,50,0.01,0.5,0.8,23,propl_BMSY_fixed,0.061224489795918366,0.0625_250,300
pre,slope,GCA,rK,grad,increase,1.2,125,50,0.01,0.5,0.8,23,propl_0.2BMSY_true,0,0.0625_250,300
pre,slope,GCA,rK,grad,increase,1.2,125,50,0.01,0.5,0.8,23,propl_0.2BMSY_fixed,0,0.0625_250,300
pre,slope,GCA,rK,grad,increase,1.2,125,50,0.01,0.5,0.8,23,propl_UMSY_true,0.9795918367346939,0.0625_250,300
pre,slope,GCA,rK,grad,increase,1.2,125,50,0.01,0.5,0.8,23,propl_UMSY_fixed,0.14285714285714285,0.0625_250,300
pre,slope,SQ,rK,grad,increase,1.2,125,50,0.01,0.5,0.8,23,Bmn,328.9255015090161,0.0625_250,300
pre,slope,SQ,rK,grad,increase,1.2,125,50,0.01,0.5,0.8,23,Bcv,0.6099455744947464,0.0625_250,300
pre,slope,SQ,rK,grad,increase,1.2,125,50,0.01,0.5,0.8,23,Hcm,483.1977798443829,0.0625_250,300
pre,slope,SQ,rK,grad,increase,1.2,125,50,0.01,0.5,0.8,23,Hcv,0.6084792898843273,0.0625_250,300
pre,slope,SQ,rK,grad,increase,1.2,125,50,0.01,0.5,0.8,23,Hrmn,0.031217279457844558,0.0625_250,300
pre,slope,SQ,rK,grad,increase,1.2,125,50,0.01,0.5,0.8,23,Rcm,350.7497512496211,0.0625_250,300
pre,slope,SQ,rK,grad,increase,1.2,125,50,0.01,0.5,0.8,23,Rcv,0.4870134575359836,0.0625_250,300
pre,slope,SQ,rK,grad,increase,1.2,125,50,0.01,0.5,0.8,23,N_neg,0,0.0625_250,300
pre,slope,SQ,rK,grad,increase,1.2,125,50,0.01,0.5,0.8,23,propl_Bcons_true,0.6938775510204082,0.0625_250,300
pre,slope,SQ,rK,grad,increase,1.2,125,50,0.01,0.5,0.8,23,propl_Bcons_fixed,0.24489795918367346,0.0625_250,300
pre,slope,SQ,rK,grad,increase,1.2,125,50,0.01,0.5,0.8,23,propl_BMSY_true,0.5714285714285714,0.0625_250,300
pre,slope,SQ,rK,grad,increase,1.2,125,50,0.01,0.5,0.8,23,propl_BMSY_fixed,0.061224489795918366,0.0625_250,300
pre,slope,SQ,rK,grad,increase,1.2,125,50,0.01,0.5,0.8,23,propl_0.2BMSY_true,0,0.0625_250,300
pre,slope,SQ,rK,grad,increase,1.2,125,50,0.01,0.5,0.8,23,propl_0.2BMSY_fixed,0,0.0625_250,300
pre,slope,SQ,rK,grad,increase,1.2,125,50,0.01,0.5,0.8,23,propl_UMSY_true,0.9795918367346939,0.0625_250,300
pre,slope,SQ,rK,grad,increase,1.2,125,50,0.01,0.5,0.8,23,propl_UMSY_fixed,0.061224489795918366,0.0625_250,300
pre,slope,update_10,rK,grad,decrease,1.2,500,50,0.01,0.5,0.8,23,Bmn,360.2604571415697,0.25_1000,-75
pre,slope,update_10,rK,grad,decrease,1.2,500,50,0.01,0.5,0.8,23,Bcv,0.2645909316545938,0.25_1000,-75
pre,slope,update_10,rK,grad,decrease,1.2,500,50,0.01,0.5,0.8,23,Hcm,1632.6587128382976,0.25_1000,-75
pre,slope,update_10,rK,grad,decrease,1.2,500,50,0.01,0.5,0.8,23,Hcv,0.528403888438862,0.25_1000,-75
pre,slope,update_10,rK,grad,decrease,1.2,500,50,0.01,0.5,0.8,23,Hrmn,0.08475611245823629,0.25_1000,-75
pre,slope,update_10,rK,grad,decrease,1.2,500,50,0.01,0.5,0.8,23,Rcm,1373.8080394116685,0.25_1000,-75
pre,slope,update_10,rK,grad,decrease,1.2,500,50,0.01,0.5,0.8,23,Rcv,0.6424427022340587,0.25_1000,-75
pre,slope,update_10,rK,grad,decrease,1.2,500,50,0.01,0.5,0.8,23,N_neg,0,0.25_1000,-75
pre,slope,update_10,rK,grad,decrease,1.2,500,50,0.01,0.5,0.8,23,propl_Bcons_true,0.5714285714285714,0.25_1000,-75
pre,slope,update_10,rK,grad,decrease,1.2,500,50,0.01,0.5,0.8,23,propl_Bcons_fixed,1,0.25_1000,-75
pre,slope,update_10,rK,grad,decrease,1.2,500,50,0.01,0.5,0.8,23,propl_BMSY_true,0.24489795918367346,0.25_1000,-75
pre,slope,update_10,rK,grad,decrease,1.2,500,50,0.01,0.5,0.8,23,propl_BMSY_fixed,0.9183673469387755,0.25_1000,-75
pre,slope,update_10,rK,grad,decrease,1.2,500,50,0.01,0.5,0.8,23,propl_0.2BMSY_true,0,0.25_1000,-75
pre,slope,update_10,rK,grad,decrease,1.2,500,50,0.01,0.5,0.8,23,propl_0.2BMSY_fixed,0,0.25_1000,-75
pre,slope,update_10,rK,grad,decrease,1.2,500,50,0.01,0.5,0.8,23,propl_UMSY_true,0.24489795918367346,0.25_1000,-75
pre,slope,update_10,rK,grad,decrease,1.2,500,50,0.01,0.5,0.8,23,propl_UMSY_fixed,0.8979591836734694,0.25_1000,-75
pre,slope,update_4,rK,grad,decrease,1.2,500,50,0.01,0.5,0.8,23,Bmn,368.1840062125853,0.25_1000,-75
pre,slope,update_4,rK,grad,decrease,1.2,500,50,0.01,0.5,0.8,23,Bcv,0.2526507082609754,0.25_1000,-75
pre,slope,update_4,rK,grad,decrease,1.2,500,50,0.01,0.5,0.8,23,Hcm,1609.5989194531858,0.25_1000,-75
pre,slope,update_4,rK,grad,decrease,1.2,500,50,0.01,0.5,0.8,23,Hcv,0.5257757703394704,0.25_1000,-75
pre,slope,update_4,rK,grad,decrease,1.2,500,50,0.01,0.5,0.8,23,Hrmn,0.08191269431380536,0.25_1000,-75
pre,slope,update_4,rK,grad,decrease,1.2,500,50,0.01,0.5,0.8,23,Rcm,1355.9333029006089,0.25_1000,-75
pre,slope,update_4,rK,grad,decrease,1.2,500,50,0.01,0.5,0.8,23,Rcv,0.6391666114429536,0.25_1000,-75
pre,slope,update_4,rK,grad,decrease,1.2,500,50,0.01,0.5,0.8,23,N_neg,0,0.25_1000,-75
pre,slope,update_4,rK,grad,decrease,1.2,500,50,0.01,0.5,0.8,23,propl_Bcons_true,0.5102040816326531,0.25_1000,-75
pre,slope,update_4,rK,grad,decrease,1.2,500,50,0.01,0.5,0.8,23,propl_Bcons_fixed,1,0.25_1000,-75
pre,slope,update_4,rK,grad,decrease,1.2,500,50,0.01,0.5,0.8,23,propl_BMSY_true,0.20408163265306123,0.25_1000,-75
pre,slope,update_4,rK,grad,decrease,1.2,500,50,0.01,0.5,0.8,23,propl_BMSY_fixed,0.9183673469387755,0.25_1000,-75
pre,slope,update_4,rK,grad,decrease,1.2,500,50,0.01,0.5,0.8,23,propl_0.2BMSY_true,0,0.25_1000,-75
pre,slope,update_4,rK,grad,decrease,1.2,500,50,0.01,0.5,0.8,23,propl_0.2BMSY_fixed,0,0.25_1000,-75
pre,slope,update_4,rK,grad,decrease,1.2,500,50,0.01,0.5,0.8,23,propl_UMSY_true,0.1836734693877551,0.25_1000,-75
pre,slope,update_4,rK,grad,decrease,1.2,500,50,0.01,0.5,0.8,23,propl_UMSY_fixed,0.9591836734693877,0.25_1000,-75
pre,slope,update_10,rK,grad,increase,1.2,125,50,0.01,0.5,0.8,23,Bmn,251.979810839871,0.0625_250,300
pre,slope,update_10,rK,grad,increase,1.2,125,50,0.01,0.5,0.8,23,Bcv,0.46321760544061724,0.0625_250,300
pre,slope,update_10,rK,grad,increase,1.2,125,50,0.01,0.5,0.8,23,Hcm,795.8689750802688,0.0625_250,300
pre,slope,update_10,rK,grad,increase,1.2,125,50,0.01,0.5,0.8,23,Hcv,0.8558647638756124,0.0625_250,300
pre,slope,update_10,rK,grad,increase,1.2,125,50,0.01,0.5,0.8,23,Hrmn,0.05570181825246044,0.0625_250,300
pre,slope,update_10,rK,grad,increase,1.2,125,50,0.01,0.5,0.8,23,Rcm,566.0549002604822,0.0625_250,300
pre,slope,update_10,rK,grad,increase,1.2,125,50,0.01,0.5,0.8,23,Rcv,0.7675958724967153,0.0625_250,300
pre,slope,update_10,rK,grad,increase,1.2,125,50,0.01,0.5,0.8,23,N_neg,0,0.0625_250,300
pre,slope,update_10,rK,grad,increase,1.2,125,50,0.01,0.5,0.8,23,propl_Bcons_true,0.9591836734693877,0.0625_250,300
pre,slope,update_10,rK,grad,increase,1.2,125,50,0.01,0.5,0.8,23,propl_Bcons_fixed,0.24489795918367346,0.0625_250,300
pre,slope,update_10,rK,grad,increase,1.2,125,50,0.01,0.5,0.8,23,propl_BMSY_true,0.8367346938775511,0.0625_250,300
pre,slope,update_10,rK,grad,increase,1.2,125,50,0.01,0.5,0.8,23,propl_BMSY_fixed,0.061224489795918366,0.0625_250,300
pre,slope,update_10,rK,grad,increase,1.2,125,50,0.01,0.5,0.8,23,propl_0.2BMSY_true,0,0.0625_250,300
pre,slope,update_10,rK,grad,increase,1.2,125,50,0.01,0.5,0.8,23,propl_0.2BMSY_fixed,0,0.0625_250,300
pre,slope,update_10,rK,grad,increase,1.2,125,50,0.01,0.5,0.8,23,propl_UMSY_true,0.9795918367346939,0.0625_250,300
pre,slope,update_10,rK,grad,increase,1.2,125,50,0.01,0.5,0.8,23,propl_UMSY_fixed,0.061224489795918366,0.0625_250,300
pre,slope,update_4,rK,grad,increase,1.2,125,50,0.01,0.5,0.8,23,Bmn,252.10602012970688,0.0625_250,300
pre,slope,update_4,rK,grad,increase,1.2,125,50,0.01,0.5,0.8,23,Bcv,0.4620341949484055,0.0625_250,300
pre,slope,update_4,rK,grad,increase,1.2,125,50,0.01,0.5,0.8,23,Hcm,801.4003600917127,0.0625_250,300
pre,slope,update_4,rK,grad,increase,1.2,125,50,0.01,0.5,0.8,23,Hcv,0.8768862168536421,0.0625_250,300
pre,slope,update_4,rK,grad,increase,1.2,125,50,0.01,0.5,0.8,23,Hrmn,0.055753711086124064,0.0625_250,300
pre,slope,update_4,rK,grad,increase,1.2,125,50,0.01,0.5,0.8,23,Rcm,569.4443101814139,0.0625_250,300
pre,slope,update_4,rK,grad,increase,1.2,125,50,0.01,0.5,0.8,23,Rcv,0.7871132495905869,0.0625_250,300
pre,slope,update_4,rK,grad,increase,1.2,125,50,0.01,0.5,0.8,23,N_neg,0,0.0625_250,300
pre,slope,update_4,rK,grad,increase,1.2,125,50,0.01,0.5,0.8,23,propl_Bcons_true,0.9591836734693877,0.0625_250,300
pre,slope,update_4,rK,grad,increase,1.2,125,50,0.01,0.5,0.8,23,propl_Bcons_fixed,0.24489795918367346,0.0625_250,300
pre,slope,update_4,rK,grad,increase,1.2,125,50,0.01,0.5,0.8,23,propl_BMSY_true,0.8367346938775511,0.0625_250,300
pre,slope,update_4,rK,grad,increase,1.2,125,50,0.01,0.5,0.8,23,propl_BMSY_fixed,0.061224489795918366,0.0625_250,300
pre,slope,update_4,rK,grad,increase,1.2,125,50,0.01,0.5,0.8,23,propl_0.2BMSY_true,0,0.0625_250,300
pre,slope,update_4,rK,grad,increase,1.2,125,50,0.01,0.5,0.8,23,propl_0.2BMSY_fixed,0,0.0625_250,300
pre,slope,update_4,rK,grad,increase,1.2,125,50,0.01,0.5,0.8,23,propl_UMSY_true,0.9795918367346939,0.0625_250,300
pre,slope,update_4,rK,grad,increase,1.2,125,50,0.01,0.5,0.8,23,propl_UMSY_fixed,0.10204081632653061,0.0625_250,300
pre,slope,GCA,K,grad,decrease,1.2,500,50,0.01,0.5,0.8,22,Bmn,319.02860476884166,1000,-75
